98,89,88,97,98,89,88,97,14,166
99,93,101,95,99,93,101,95,-7,215
96,91,85,93,96,91,85,93,1,161
95,92,94,92,95,92,94,92,-13,187
96,93,99,107,96,93,99,107,1,203
95,93,91,100,95,93,91,100,-10,178
94,93,97,90,92,93,97,90,-7,177
94,94,101,95,91,95,102,96,-13,199
93,96,103,109,91,96,100,105,-28,208
95,96,103,112,93,97,101,113,20,210
95,95,98,96,94,98,101,98,18,190
95,95,93,93,93,97,93,97,-7,197
94,94,94,97,93,96,95,96,10,150
95,93,96,105,96,94,95,106,34,194
95,94,89,95,95,95,94,97,-10,204
95,93,98,97,96,93,97,95,17,167
96,94,99,92,98,95,100,95,-6,218
97,93,97,107,100,92,96,110,30,196
97,93,96,105,103,89,94,103,31,199
97,93,100,95,100,89,101,95,-1,183
96,93,94,98,98,90,99,100,-16,178
96,92,97,99,98,86,92,100,33,165
96,92,98,111,99,88,100,115,-3,179
95,92,94,96,95,90,97,90,-23,165
96,92,103,111,96,90,101,109,4,216
96,93,100,98,98,93,101,95,3,225
96,93,98,98,98,91,99,98,6,194
97,93,95,104,97,93,93,109,11,205
97,93,95,101,97,94,97,102,13,203
97,93,98,102,98,94,97,105,13,195
97,93,97,95,97,93,99,94,-12,164
97,93,99,97,98,97,104,95,-6,210
96,93,91,95,97,95,90,93,6,148
96,93,102,108,99,95,100,106,3,191
96,93,98,101,98,94,94,100,4,194
96,93,94,101,97,93,99,107,-7,205
96,93,92,103,96,93,95,106,8,180
96,93,98,94,95,93,98,97,-2,198
96,93,98,94,94,93,99,99,9,193
97,98,102,100,97,98,102,100,8,212
99,99,106,107,99,99,106,107,7,213
99,97,100,100,99,97,100,100,8,184
99,98,92,94,99,98,92,94,3,201
99,97,94,107,99,97,94,107,9,187
99,96,99,106,99,96,99,106,2,190
98,98,102,106,99,98,103,105,-17,209
98,97,93,98,97,96,92,100,8,182
98,96,101,100,97,95,100,102,6,190
99,97,103,112,100,96,101,109,6,210
98,96,100,100,99,95,100,101,4,186
98,96,98,99,98,95,96,101,4,194
99,96,90,102,99,96,95,109,4,202
99,96,98,102,99,95,100,104,14,202
99,96,96,95,98,96,96,95,-7,187
99,97,104,108,100,98,106,103,2,224
100,97,95,100,101,97,101,99,-2,214
100,98,107,110,102,99,111,115,-9,209
100,98,97,96,102,100,98,94,-4,202
99,98,99,100,100,100,100,97,-7,195
99,98,98,93,100,100,97,97,8,178
99,98,97,97,99,100,102,97,-8,188
99,98,98,106,100,100,101,105,6,208
99,98,98,99,99,100,96,100,8,196
99,97,98,97,100,100,98,96,7,193
99,98,97,96,98,99,100,98,-14,198
99,98,103,106,97,99,103,102,-4,204
100,99,104,112,101,101,103,113,4,266
100,99,102,102,100,101,106,104,-7,197
100,99,101,99,102,101,103,106,16,214
100,99,101,95,102,103,102,97,-13,197
100,99,98,96,103,104,105,99,-11,213
100,99,100,98,104,104,99,100,8,208
100,99,93,100,102,104,88,96,-5,187
100,99,91,95,103,105,91,92,-1,207
100,100,100,99,104,106,103,104,-11,217
100,99,98,111,105,104,99,115,28,200
106,97,96,103,106,97,96,103,2,206
106,99,107,114,106,99,107,114,-8,214
105,100,99,102,105,100,99,102,2,206
102,97,97,95,102,97,97,95,-5,155
102,98,104,106,102,98,104,108,1,203
102,98,84,93,103,97,87,93,1,195
101,97,98,106,102,98,99,106,4,184
101,98,100,99,100,99,100,97,-8,224
101,98,99,96,98,98,98,96,7,197
100,97,93,92,97,97,93,97,-4,166
100,97,102,109,97,97,99,104,5,207
100,97,92,98,96,96,90,99,5,191
100,98,95,96,95,96,94,94,-18,204
99,98,99,99,97,98,98,98,-5,195
99,98,98,97,97,98,101,98,1,197
100,98,94,99,98,99,98,103,1,215
100,99,95,94,100,102,97,96,-2,226
101,99,103,111,100,100,103,111,9,211
101,100,99,111,101,102,103,118,-9,225
101,100,107,108,103,103,108,108,10,204
101,99,96,97,102,102,93,88,6,188
101,99,98,106,102,101,100,104,9,173
101,99,100,97,102,100,101,94,5,197
101,99,100,104,104,100,104,106,8,208
101,99,98,110,105,101,98,109,3,221
101,99,97,105,105,100,100,107,8,208
101,99,92,102,103,98,96,100,9,183
101,99,100,105,102,100,102,110,-34,222
101,100,95,101,102,99,97,103,7,219
101,100,97,93,101,100,95,92,-9,195
101,100,95,104,102,100,94,112,10,202
101,99,103,103,104,101,103,106,16,202
101,99,99,96,102,101,103,95,-15,179
101,100,100,98,102,103,103,102,-5,237
101,99,103,105,102,101,102,104,26,194
101,99,97,95,101,100,96,94,7,185
101,99,97,95,101,101,97,93,6,194
101,99,97,95,101,98,96,90,-14,190
101,99,96,95,100,95,94,91,22,184
99,92,91,102,99,92,91,102,19,235
100,92,92,96,100,92,92,96,18,198
99,93,101,100,99,93,101,100,-9,191
101,94,100,104,101,94,99,102,11,223
99,95,98,89,99,95,98,89,-18,192
100,95,105,115,100,95,106,114,16,192
99,95,98,95,101,97,99,96,-13,191
98,95,101,95,100,97,104,96,-14,186
99,96,93,99,101,99,92,100,11,207
99,95,86,94,101,98,91,95,7,189
98,95,94,97,97,96,93,95,1,173
97,95,96,103,96,97,94,99,-5,189
98,95,97,107,97,97,97,110,6,210
98,95,100,104,96,95,100,102,18,194
99,95,98,96,98,96,101,95,-1,217
99,95,98,101,98,95,96,101,18,178
98,95,94,100,97,94,100,97,-10,182
98,94,100,101,99,93,99,102,17,185
99,95,104,111,99,93,105,112,8,216
99,95,97,98,100,94,95,103,7,205
99,94,100,98,101,94,99,102,13,185
99,95,106,108,102,95,108,108,-2,206
99,95,97,110,102,94,96,110,17,201
100,95,103,108,104,95,106,108,20,218
101,95,98,106,104,95,99,110,6,220
100,95,99,104,104,95,101,105,15,181
101,95,92,102,106,96,98,99,2,206
101,95,100,98,108,98,105,101,8,230
101,96,97,96,106,98,99,98,-3,195
102,96,99,101,108,98,102,106,18,226
101,95,99,98,107,97,98,99,16,166
101,95,98,96,105,96,104,98,-5,179
101,95,98,111,106,98,100,114,8,224
101,95,102,103,104,97,104,105,-4,192
101,95,108,108,102,96,111,105,5,187
101,96,103,106,103,98,100,107,9,219
101,96,99,98,103,97,95,98,5,197
101,95,99,98,102,95,93,99,21,199
101,95,99,98,102,95,94,100,-1,189
105,98,107,107,105,98,107,107,-6,216
106,100,97,104,106,100,97,104,7,219
105,104,100,93,105,104,100,93,-31,229
102,102,90,96,102,102,90,96,-8,176
102,100,98,96,102,100,98,96,10,180
102,100,93,99,102,100,94,101,11,203
101,99,94,95,100,98,95,95,5,185
102,99,99,99,101,98,98,99,9,207
102,99,97,105,101,98,96,106,8,208
102,99,101,95,101,100,105,98,3,191
102,98,100,104,101,98,103,104,9,201
103,99,97,109,101,99,102,112,6,234
103,100,99,102,102,98,99,102,-9,221
103,100,93,98,104,98,95,100,3,199
103,100,94,101,104,100,97,100,-7,201
102,100,98,97,103,101,99,100,-7,197
102,100,101,101,102,101,100,102,-5,189
102,100,94,93,102,102,94,94,4,204
102,101,106,110,102,103,110,116,-4,226
103,101,103,112,105,103,104,112,22,216
103,101,99,100,104,104,100,97,-7,197
102,101,97,97,101,103,99,96,-9,199
103,102,98,106,102,104,102,105,-10,240
102,102,98,97,101,105,98,97,-18,202
103,102,97,97,102,105,99,98,5,213
103,102,103,109,104,104,104,109,24,208
102,101,97,105,103,103,99,106,-3,165
103,101,92,103,104,104,99,100,8,224
103,102,103,103,106,104,108,107,2,248
103,102,103,105,105,104,103,100,13,201
103,101,97,93,104,103,94,92,-7,181
103,101,95,104,104,103,94,108,-6,192
103,101,100,98,102,101,99,100,-8,210
102,101,93,100,103,100,87,97,4,192
103,101,100,99,103,99,105,105,17,209
103,101,91,95,101,99,91,93,7,187
103,101,99,105,105,103,98,108,-8,238
118,102,91,100,118,102,91,100,19,205
115,99,85,95,115,99,85,95,14,188
117,103,100,106,117,103,100,106,3,253
115,103,94,108,115,103,94,108,-6,206
117,104,107,116,117,104,107,116,28,242
117,103,99,101,117,103,99,101,18,210
116,102,104,106,116,102,102,107,6,204
114,102,95,95,113,99,95,96,9,195
114,102,99,99,113,101,98,95,10,212
115,102,99,96,113,101,99,93,20,228
114,102,101,95,111,102,105,97,-8,200
113,102,99,103,112,104,100,103,-3,213
114,103,104,112,111,104,101,109,1,245
113,103,100,95,111,103,100,93,2,196
112,102,97,108,108,101,99,110,11,199
112,102,98,97,108,101,98,101,18,212
113,103,96,98,109,103,97,96,7,231
112,102,97,103,110,102,94,108,20,190
112,102,98,103,110,103,99,100,6,226
112,102,89,95,108,102,95,99,11,197
112,102,97,105,110,102,95,105,3,221
111,102,107,109,109,102,112,114,-12,206
112,102,101,98,109,99,101,102,36,218
111,102,97,96,109,101,96,95,-19,203
111,102,97,93,110,102,94,92,9,219
111,102,92,99,109,102,93,99,5,209
111,102,98,97,109,100,98,98,29,209
112,102,98,107,111,103,100,108,8,236
112,102,97,96,111,103,106,103,12,224
111,102,94,101,110,102,89,98,10,184
111,101,99,104,108,99,99,109,13,173
111,101,95,96,108,98,99,89,-5,199
110,101,98,96,106,98,103,100,17,201
110,101,95,104,107,96,92,107,8,188
110,100,99,98,105,95,99,100,2,194
109,101,97,95,103,96,96,92,-19,189
109,101,103,106,104,97,100,105,22,224
110,101,101,100,104,97,105,106,13,239
110,101,101,100,103,97,105,105,-3,225
110,101,101,100,105,99,105,106,14,218
88,84,93,89,88,84,93,89,-5,185
88,86,100,95,88,86,100,95,-10,186
89,89,97,98,89,89,97,98,-8,200
90,89,98,97,90,89,98,97,6,182
91,89,93,98,91,89,93,98,9,201
92,90,92,100,92,90,92,100,4,192
93,91,102,100,94,91,99,102,2,200
94,91,103,111,96,92,102,110,9,199
93,91,100,95,95,93,100,95,-12,174
91,91,102,109,92,95,99,108,-30,158
90,92,100,103,91,96,102,103,-17,191
90,92,90,101,91,96,91,102,-11,185
90,93,100,102,91,96,100,102,-10,198
91,94,97,103,93,98,96,98,6,214
91,93,99,103,92,97,96,98,4,184
91,93,99,93,91,96,99,97,6,178
92,94,97,107,90,97,97,109,-12,198
92,94,94,93,89,97,94,95,-4,190
92,94,104,107,90,98,106,103,-6,192
90,94,97,100,90,97,96,99,-27,157
90,94,97,97,90,96,95,98,-5,177
91,94,90,103,91,96,90,107,7,191
91,94,98,105,92,95,98,106,-6,200
91,94,98,112,92,94,100,117,23,193
91,93,94,97,91,94,99,97,-6,176
92,94,97,96,92,95,97,96,8,210
92,94,98,93,93,95,94,93,-5,205
93,94,99,101,95,96,103,105,3,217
93,95,100,98,96,98,107,99,-11,219
93,95,95,101,99,97,91,97,14,188
93,95,101,96,101,99,101,96,-12,214
93,95,98,106,99,100,97,107,-15,181
93,96,96,101,100,101,98,102,-7,213
93,96,95,95,97,102,92,84,-17,179
93,96,108,108,98,104,112,105,-15,203
93,96,98,98,96,103,97,98,2,178
93,96,103,108,96,103,105,106,-14,208
103,110,103,103,103,110,103,103,-13,215
103,111,98,91,103,111,98,91,-2,212
103,111,96,91,103,111,96,91,-12,216
105,110,107,107,105,110,107,108,27,225
105,109,87,98,103,105,84,95,9,203
104,107,92,90,101,103,92,90,9,177
104,105,99,98,101,102,99,98,4,186
103,104,86,94,102,101,89,95,4,192
102,103,90,102,102,100,90,103,7,169
101,102,100,100,100,98,100,100,-6,180
100,102,98,97,98,95,99,97,-7,183
102,101,96,106,101,93,92,106,43,221
102,101,89,95,101,91,95,98,4,190
102,101,103,108,98,92,101,101,-8,216
102,101,92,100,98,92,91,102,8,190
102,101,99,99,99,95,98,99,-10,220
101,102,100,96,97,99,99,98,-50,206
102,102,98,112,101,100,103,118,27,237
102,103,103,108,102,102,103,102,-2,210
102,102,96,103,104,101,97,105,22,192
102,102,94,98,106,103,101,103,-7,221
103,103,98,105,104,106,96,106,-4,232
103,103,96,100,105,108,102,99,-6,224
103,104,98,96,107,109,98,94,-3,239
102,103,94,96,104,109,96,93,-16,150
102,104,103,106,104,109,101,101,-11,229
103,104,93,100,109,107,94,101,24,232
103,104,91,102,105,107,95,103,-20,206
103,104,98,98,105,107,100,98,1,197
102,103,98,101,103,107,96,104,4,180
103,104,100,101,104,107,104,103,-4,228
103,104,103,103,103,106,108,107,5,213
103,104,97,93,103,104,97,96,3,205
