-3.4801925212884157;1.0;4.166666666666671;-1.0;-2.9891304347826093;1.0;-1.0;3.0;-1.0;1.0;-2.0;1.0;-2.0;-5.0;4.992304345161472;0.0;-0.7777777777777786;2.0;-3.461538461538467;5.0;0.7122507122507074;-1.0;-2.0;5.0;2.0;0.0;0.0;0.0;-1.0;2.0;4.992304345161472;9.0;6.5;5.0;
1.4874141876430258;-9.0;0.4784688995215234;2.0;3.584229390681017;-1.0;-4.0;-1.0;4.0;1.0;0.0;-5.0;-1.0;-4.0;-7.349887133468158;6.0;-4.166666666666671;-6.0;-10.000000000000007;-2.0;-4.57665903890161;-3.0;1.0;0.0;-2.0;-3.0;-1.0;2.0;0.0;-17.0;-7.349887133468158;-31.0;5.0;23.0;
2.0783132530120483;2.0;2.0467836257310026;0.0;2.2608695652173907;3.0;1.0;2.0;4.0;1.0;1.0;2.0;-1.0;8.0;5.0099456618962535;19.0;2.267932489451482;7.0;8.181818181818183;-4.0;8.502024291497989;-3.0;-1.0;1.0;-1.0;2.0;1.0;-2.0;3.0;5.0;5.0099456618962535;12.0;-1.0;5.0;
4.752970606629141;0.0;-4.761904761904766;-3.0;-3.49099099099098;-2.0;1.0;2.0;5.0;0.0;1.0;0.0;3.0;3.0;-1.4123764518002417;10.0;-0.6018518518518547;-2.0;-10.14492753623189;-7.0;0.32467532467531157;3.0;1.0;-4.0;1.0;-1.0;-3.0;1.0;1.0;-11.0;-1.4123764518002417;-12.0;9.5;14.0;
-8.002004677581027;1.0;-1.6194331983805768;-1.0;1.3071895424836697;-1.0;-1.0;5.0;-2.0;3.0;0.0;-4.0;0.0;-12.0;-3.776061808561792;-12.0;-3.1666666666666714;-4.0;-7.312252964426879;-2.0;-7.23981900452489;4.0;0.0;-2.0;-5.0;-2.0;2.0;2.0;-3.0;-14.0;-3.776061808561792;-26.0;1.0;5.0;
0.5667863215567763;0.0;4.464285714285715;-3.0;-0.8333333333333428;0.0;1.0;4.0;3.0;0.0;0.0;2.0;-1.0;3.0;0.23432894736842513;15.0;-4.494773519163765;1.0;-1.9607843137254974;2.0;2.2807017543859587;-1.0;0.0;1.0;-5.0;-1.0;-1.0;3.0;-3.0;-3.0;0.23432894736842513;-13.0;-3.5;-7.0;
2.0435069215557036;1.0;-1.5789473684210513;-3.0;2.696078431372541;-9.0;0.0;-2.0;3.0;0.0;1.0;-1.0;0.0;2.0;-1.5315339809241948;3.0;-0.7804878048780495;-7.0;5.128205128205138;-1.0;-1.0489510489510536;1.0;1.0;1.0;-4.0;-2.0;-1.0;3.0;-3.0;-4.0;-1.5315339809241948;-11.0;-7.5;5.0;
1.2108843537414913;6.0;2.1671826625386963;5.0;-5.95575723199093;11.0;0.0;5.0;2.0;0.0;2.0;0.0;8.0;8.0;10.913494942783302;18.0;-0.5;9.0;-2.7472527472527517;6.0;-4.498044328552808;7.0;0.0;2.0;4.0;-2.0;-1.0;-2.0;3.0;13.0;10.913494942783302;11.0;7.0;18.0;
-0.4216867469879517;0.0;-1.2531328320802047;2.0;10.03134796238244;8.0;-1.0;3.0;2.0;1.0;0.0;-3.0;-2.0;9.0;0.2863623693379793;17.0;-5.339730691843371;7.0;-17.582417582417584;-1.0;-4.365079365079367;-6.0;2.0;2.0;-3.0;-4.0;0.0;-3.0;3.0;-12.0;0.2863623693379793;-19.0;-3.5;-15.0;
-4.3859649122806985;-3.0;-12.72727272727273;-5.0;-11.96120689655173;-4.0;0.0;1.0;-5.0;-3.0;-4.0;-2.0;2.0;-10.0;-6.594857773815789;-30.0;-2.1553198768388597;-11.0;3.5087719298245617;0.0;3.2608695652173907;2.0;-3.0;-1.0;-4.0;-2.0;0.0;-2.0;-2.0;-7.0;-6.594857773815789;-9.0;8.5;8.0;
1.3569220199244185;-2.0;-1.9607843137254974;-5.0;3.800675675675677;-1.0;-2.0;-3.0;3.0;-3.0;-1.0;-5.0;-1.0;-1.0;-2.666426493710702;4.0;0.9740259740259773;-3.0;-3.5087719298245617;-2.0;0.12406947890819708;-2.0;-1.0;-5.0;-1.0;-4.0;-2.0;-2.0;4.0;-14.0;-2.666426493710702;-12.0;7.5;10.0;
