GameId,GameDate,HomeTeamId,Team,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,RoadTeamId,Team,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF
0020600037,2006-11-04,1610612762,UTA,106,43,84,5,11,15,20,15,36,24,10,7,16,25,1610612744,GSW,82,28,73,6,16,20,35,11,23,16,9,7,18,19
0020600036,2006-11-04,1610612745,HOU,107,37,69,8,16,25,30,7,28,26,13,5,13,23,1610612742,DAL,76,29,70,4,12,14,19,11,23,13,1,3,22,24
0020600035,2006-11-04,1610612749,MIL,104,38,72,9,17,19,23,11,31,29,3,2,20,18,1610612758,SAC,91,34,85,4,20,19,27,18,21,22,13,3,12,21
0020600034,2006-11-04,1610612765,DET,95,37,73,3,13,18,22,9,31,26,4,7,13,27,1610612763,MEM,86,28,74,5,13,25,34,9,27,17,6,4,12,21
0020600033,2006-11-04,1610612752,NYK,95,34,79,4,17,23,30,12,27,14,9,1,16,17,1610612754,IND,109,46,88,8,19,9,11,6,32,23,9,9,14,27
0020600041,2006-11-05,1610612755,PHI,107,36,79,9,18,26,35,12,31,26,6,7,8,21,1610612748,MIA,98,36,72,10,21,16,26,8,32,25,5,5,15,26
0020600040,2006-11-05,1610612761,TOR,94,32,76,5,13,25,30,10,29,11,8,1,14,20,1610612759,SAS,103,39,78,7,19,18,25,9,32,21,5,2,14,22
0020600043,2006-11-05,1610612740,NOK,96,33,70,9,16,21,35,9,26,20,12,3,15,23,1610612745,HOU,90,32,79,9,27,17,26,16,35,19,9,0,20,27
0020600042,2006-11-05,1610612737,ATL,95,31,73,3,7,30,35,10,29,16,13,4,17,28,1610612753,ORL,82,31,74,2,11,18,29,14,28,8,6,6,21,27
0020600044,2006-11-05,1610612760,SEA,117,41,79,12,20,23,26,12,23,24,13,3,15,27,1610612747,LAL,101,35,71,8,25,23,29,11,26,24,5,6,22,24
0020600049,2006-11-06,1610612762,UTA,103,40,83,5,10,18,24,13,28,28,4,4,14,30,1610612765,DET,101,32,77,5,15,32,41,16,27,13,4,7,11,24
0020600048,2006-11-06,1610612742,DAL,104,38,83,11,30,17,22,11,28,23,10,3,12,22,1610612744,GSW,107,36,73,10,23,25,31,9,30,19,5,6,17,21
0020600045,2006-11-06,1610612753,ORL,106,40,79,9,18,17,24,11,26,20,7,6,15,22,1610612764,WAS,103,36,79,6,16,25,34,13,25,15,11,7,13,21
0020600047,2006-11-06,1610612741,CHI,110,46,85,5,15,13,18,11,33,33,9,8,14,20,1610612749,MIL,85,32,78,4,22,17,18,5,28,18,4,4,18,21
0020600046,2006-11-06,1610612752,NYK,93,32,72,3,11,26,38,8,33,12,5,1,16,25,1610612759,SAS,105,36,75,13,23,20,24,4,35,25,7,4,15,28
0020600051,2006-11-06,1610612746,LAC,102,37,82,2,9,26,35,18,27,25,10,11,12,22,1610612757,POR,89,32,72,2,13,23,35,11,27,12,6,4,15,28
0020600050,2006-11-06,1610612758,SAC,93,34,75,6,19,19,24,11,29,17,12,4,20,16,1610612750,MIN,81,33,80,4,18,11,14,14,27,17,7,5,22,17
0020600052,2006-11-07,1610612739,CLE,95,33,91,6,20,23,37,20,27,18,5,10,11,26,1610612737,ATL,104,40,77,9,12,15,26,5,34,25,6,6,19,30
0020600053,2006-11-07,1610612754,IND,97,37,82,7,18,16,20,19,33,25,7,7,21,20,1610612755,PHI,86,37,83,1,7,11,17,11,21,16,6,7,14,21
0020600054,2006-11-07,1610612748,MIA,90,31,78,5,19,23,32,15,24,16,7,9,17,22,1610612760,SEA,87,30,70,8,18,19,23,9,30,20,9,5,22,24
0020600055,2006-11-07,1610612763,MEM,80,30,75,6,20,14,17,13,20,17,5,2,19,25,1610612745,HOU,86,28,66,3,18,27,30,16,29,17,11,5,24,23
0020600056,2006-11-07,1610612740,NOK,97,38,89,6,15,15,18,21,31,19,5,2,15,17,1610612744,GSW,93,37,80,7,25,12,15,9,25,20,7,9,14,22
0020600057,2006-11-07,1610612747,LAL,95,35,76,5,20,20,27,12,32,22,8,8,21,18,1610612750,MIN,88,34,81,2,12,18,21,5,26,21,13,6,16,26
0020600064,2006-11-08,1610612759,SAS,111,42,100,5,14,22,25,15,36,26,6,3,12,19,1610612756,PHX,106,46,93,10,23,4,6,8,41,27,2,3,16,27
0020600065,2006-11-08,1610612743,DEN,107,38,85,3,9,28,35,14,23,24,8,4,16,22,1610612752,NYK,109,40,80,9,17,20,27,14,32,23,8,7,20,31
0020600062,2006-11-08,1610612751,NJN,96,29,69,7,19,31,40,7,24,15,4,1,11,22,1610612762,UTA,89,33,78,3,15,20,27,13,35,22,5,3,16,30
0020600063,2006-11-08,1610612749,MIL,93,34,73,3,10,22,30,7,26,22,6,3,11,19,1610612745,HOU,97,38,78,8,16,13,19,11,32,26,4,4,14,24
0020600060,2006-11-08,1610612753,ORL,88,34,63,6,16,14,23,7,29,21,11,4,25,23,1610612760,SEA,87,32,77,6,15,17,20,16,20,14,14,3,21,20
0020600061,2006-11-08,1610612738,BOS,110,39,86,7,17,25,31,8,35,26,8,4,25,36,1610612766,CHA,108,33,84,1,4,41,52,11,32,19,11,4,18,29
0020600068,2006-11-08,1610612758,SAC,99,34,79,4,15,27,32,17,33,19,8,3,16,26,1610612765,DET,86,28,71,8,23,22,28,5,30,16,7,3,14,28
0020600066,2006-11-08,1610612757,POR,101,35,68,4,14,27,33,10,26,13,13,0,16,24,1610612747,LAL,90,33,70,6,21,18,23,9,19,14,4,5,18,26
0020600067,2006-11-08,1610612746,LAC,103,40,83,2,8,21,28,12,36,20,8,5,9,18,1610612742,DAL,85,32,82,6,23,15,20,9,29,15,5,6,14,24
0020600059,2006-11-08,1610612764,WAS,117,44,85,7,16,22,32,8,31,26,13,4,13,25,1610612754,IND,91,32,83,4,19,23,31,19,30,17,6,5,24,22
0020600058,2006-11-08,1610612761,TOR,106,38,93,7,19,23,29,15,30,19,8,5,10,21,1610612755,PHI,104,43,87,3,12,15,20,13,40,22,6,12,14,23
0020600070,2006-11-09,1610612756,PHX,112,41,75,11,21,19,22,7,18,21,7,1,18,29,1610612742,DAL,119,40,73,6,13,33,37,14,23,14,13,3,18,28
0020600071,2006-11-09,1610612744,GSW,121,39,76,13,34,30,37,7,23,30,9,5,10,31,1610612740,NOK,116,41,81,5,13,29,39,20,25,22,4,3,19,27
0020600069,2006-11-09,1610612739,CLE,113,45,79,8,14,15,18,7,40,38,3,5,16,19,1610612741,CHI,94,40,91,7,16,7,10,8,22,27,6,3,8,15
0020600080,2006-11-10,1610612757,POR,92,28,67,4,15,32,40,8,28,11,7,10,12,21,1610612740,NOK,91,36,83,5,18,14,16,13,31,19,3,3,14,24
0020600081,2006-11-10,1610612747,LAL,83,33,78,6,21,11,18,9,23,24,7,4,14,16,1610612765,DET,97,38,83,9,18,12,13,15,34,22,12,6,17,17
0020600072,2006-11-10,1610612761,TOR,102,41,88,9,19,11,16,10,30,27,4,4,15,25,1610612737,ATL,111,41,82,8,25,21,28,10,39,17,5,6,14,20
0020600073,2006-11-10,1610612755,PHI,101,39,82,3,13,20,25,11,30,24,7,3,21,26,1610612743,DEN,108,40,87,6,18,22,28,12,30,25,10,1,17,20
0020600074,2006-11-10,1610612764,WAS,116,38,80,9,18,31,38,11,31,24,7,6,12,23,1610612749,MIL,111,44,92,4,18,19,25,14,31,24,6,3,12,30
0020600075,2006-11-10,1610612766,CHA,85,31,78,5,13,18,22,12,28,20,8,3,17,20,1610612760,SEA,99,36,76,6,15,21,23,13,32,20,6,0,17,18
0020600076,2006-11-10,1610612754,IND,93,31,79,4,13,27,32,14,31,20,8,4,16,22,1610612753,ORL,83,32,73,3,5,16,28,7,27,15,12,9,20,24
0020600077,2006-11-10,1610612738,BOS,100,40,80,6,15,14,25,9,34,22,8,9,15,22,1610612762,UTA,107,42,79,6,14,17,25,6,34,30,7,7,12,25
0020600078,2006-11-10,1610612751,NJN,106,36,75,9,24,25,35,4,33,23,2,3,16,28,1610612748,MIA,113,40,83,7,20,26,34,6,36,25,8,4,9,27
0020600079,2006-11-10,1610612745,HOU,103,40,73,11,26,12,17,10,35,26,3,10,19,19,1610612752,NYK,94,35,81,6,19,18,25,10,23,15,12,5,8,19
0020600082,2006-11-11,1610612737,ATL,112,41,84,9,28,21,33,14,33,24,3,3,14,19,1610612760,SEA,113,44,94,6,18,19,23,13,27,20,4,7,7,24
0020600083,2006-11-11,1610612739,CLE,94,31,76,5,19,27,39,8,34,16,4,11,10,22,1610612738,BOS,93,34,83,6,19,19,25,9,33,18,6,6,14,30
0020600086,2006-11-11,1610612741,CHI,89,31,81,6,15,21,27,24,27,20,8,4,16,22,1610612754,IND,80,29,65,8,18,14,17,4,24,24,9,5,17,21
0020600087,2006-11-11,1610612749,MIL,111,40,83,8,21,23,32,8,21,25,10,3,12,23,1610612762,UTA,113,43,80,4,15,23,30,14,30,30,9,5,19,32
0020600084,2006-11-11,1610612759,SAS,100,37,73,5,17,21,38,10,36,21,6,6,19,23,1610612752,NYK,92,36,79,2,10,18,24,6,32,11,11,0,15,34
0020600085,2006-11-11,1610612750,MIN,98,31,70,3,9,33,37,6,22,20,4,7,11,27,1610612753,ORL,109,41,82,3,11,24,32,15,31,21,5,2,11,26
0020600088,2006-11-11,1610612756,PHX,96,36,87,9,39,15,21,15,37,27,8,6,15,28,1610612763,MEM,87,31,76,2,12,23,31,6,36,10,5,4,18,23
0020600089,2006-11-11,1610612744,GSW,111,43,76,12,21,13,25,10,32,33,11,4,14,18,1610612765,DET,79,33,78,4,17,9,18,14,24,18,6,4,16,20
0020600090,2006-11-12,1610612746,LAC,92,32,77,6,15,22,25,13,22,19,10,4,15,21,1610612740,NOK,76,31,68,2,13,12,19,10,28,13,7,5,23,22
0020600096,2006-11-12,1610612747,LAL,91,36,80,4,16,15,19,9,33,26,7,3,18,21,1610612763,MEM,81,28,73,7,21,18,26,11,30,14,9,7,19,17
0020600095,2006-11-12,1610612757,POR,96,35,76,5,15,21,22,12,18,17,7,1,15,24,1610612742,DAL,103,38,69,7,17,20,23,9,23,21,6,3,14,24
0020600092,2006-11-12,1610612766,CHA,101,39,82,2,15,21,30,18,31,24,9,7,29,30,1610612743,DEN,108,39,91,4,16,26,34,11,25,21,17,2,15,26
0020600091,2006-11-12,1610612764,WAS,93,33,94,7,27,20,27,15,39,18,5,7,10,22,1610612751,NJN,105,40,82,9,20,16,21,2,41,28,7,7,12,24
0020600094,2006-11-12,1610612758,SAC,107,37,76,6,22,27,31,10,34,21,12,1,20,18,1610612761,TOR,92,35,84,6,24,16,19,10,25,20,6,4,18,23
0020600093,2006-11-12,1610612748,MIA,72,28,71,4,17,12,21,11,28,13,5,3,18,19,1610612745,HOU,94,35,76,7,23,17,22,8,34,20,5,1,10,22
0020600099,2006-11-13,1610612752,NYK,96,39,80,4,16,14,18,9,29,18,5,1,14,25,1610612739,CLE,102,36,79,10,21,20,30,12,28,16,6,3,11,18
0020600098,2006-11-13,1610612751,NJN,113,41,81,8,19,23,27,10,24,27,4,1,10,22,1610612760,SEA,119,44,91,7,23,24,29,20,26,23,5,3,10,22
0020600097,2006-11-13,1610612738,BOS,89,31,81,7,14,20,28,14,20,22,8,3,11,19,1610612753,ORL,92,38,71,0,8,16,25,9,34,17,4,7,15,20
0020600107,2006-11-14,1610612744,GSW,110,42,97,11,31,15,23,14,28,27,7,5,11,25,1610612761,TOR,99,34,85,7,29,24,28,16,37,19,6,3,19,23
0020600100,2006-11-14,1610612737,ATL,101,38,80,8,23,17,22,15,30,15,8,5,17,29,1610612749,MIL,103,37,73,4,11,25,37,10,23,10,6,1,17,25
0020600101,2006-11-14,1610612748,MIA,105,34,77,14,30,23,28,9,30,20,5,7,17,23,1610612743,DEN,112,40,89,6,27,26,29,13,34,24,12,5,13,22
0020600102,2006-11-14,1610612740,NOK,94,35,86,7,16,17,26,12,32,15,10,6,10,21,1610612766,CHA,85,35,77,2,7,13,23,11,39,15,3,10,17,25
0020600103,2006-11-14,1610612750,MIN,101,38,78,3,8,22,30,9,41,27,8,7,15,27,1610612757,POR,89,31,73,5,10,22,31,4,27,20,7,5,17,26
0020600104,2006-11-14,1610612745,HOU,84,32,84,10,23,10,18,11,25,16,10,4,9,13,1610612759,SAS,92,36,74,7,13,13,17,8,43,17,3,6,15,18
0020600105,2006-11-14,1610612742,DAL,111,40,80,7,23,24,24,11,35,20,1,11,9,24,1610612741,CHI,99,39,86,3,10,18,30,16,24,18,3,3,11,22
0020600106,2006-11-14,1610612762,UTA,112,42,82,3,11,25,34,11,29,25,10,8,10,30,1610612746,LAC,90,31,67,2,7,26,38,3,29,17,4,8,19,28
0020600116,2006-11-15,1610612760,SEA,90,35,84,5,21,15,23,14,31,14,7,4,16,24,1610612755,PHI,96,34,73,3,5,25,31,7,29,23,8,7,15,23
0020600114,2006-11-15,1610612759,SAS,92,36,96,2,17,18,22,24,39,21,5,6,18,19,1610612766,CHA,95,40,92,4,9,11,19,10,31,17,12,6,12,28
0020600115,2006-11-15,1610612758,SAC,115,44,88,11,20,16,23,13,24,25,6,3,16,24,1610612763,MEM,111,39,74,9,20,24,31,10,29,20,6,4,16,24
0020600112,2006-11-15,1610612752,NYK,102,37,83,9,25,19,28,16,36,23,4,8,17,30,1610612764,WAS,82,23,73,0,15,36,40,11,28,10,7,2,17,24
0020600113,2006-11-15,1610612765,DET,99,38,73,6,18,17,26,8,27,20,2,6,8,20,1610612740,NOK,100,38,86,4,12,20,23,19,25,18,4,3,6,20
0020600110,2006-11-15,1610612738,BOS,114,45,90,8,13,16,23,13,40,24,10,7,18,22,1610612754,IND,88,31,81,6,14,20,24,6,27,20,9,12,19,21
0020600111,2006-11-15,1610612751,NJN,100,37,67,6,15,20,26,8,37,28,7,2,23,24,1610612749,MIL,87,31,76,7,25,18,22,7,23,17,11,0,20,23
0020600109,2006-11-15,1610612739,CLE,100,34,70,4,19,28,36,10,28,16,8,8,20,27,1610612757,POR,87,30,74,4,17,23,35,12,24,15,11,3,19,31
0020600108,2006-11-15,1610612753,ORL,108,34,68,10,16,30,40,9,34,16,6,7,26,32,1610612743,DEN,99,32,75,4,16,31,43,11,25,17,16,2,19,27
0020600117,2006-11-16,1610612745,HOU,101,34,78,10,30,23,28,11,37,21,5,3,18,25,1610612741,CHI,100,35,79,7,20,23,29,7,28,15,10,3,12,29
0020600118,2006-11-16,1610612744,GSW,117,45,78,8,20,19,28,8,31,29,8,6,20,27,1610612758,SAC,105,35,81,1,17,34,38,14,27,20,11,2,19,25
0020600120,2006-11-17,1610612738,BOS,118,39,76,12,20,28,36,8,30,23,8,10,10,22,1610612757,POR,90,33,77,4,13,20,23,8,30,20,3,3,17,29
0020600125,2006-11-17,1610612759,SAS,100,37,72,11,25,15,19,7,33,30,13,7,23,19,1610612741,CHI,83,33,72,5,9,12,21,9,30,18,9,4,22,18
0020600126,2006-11-17,1610612756,PHX,106,41,88,7,20,17,23,10,36,21,8,2,15,20,1610612755,PHI,94,37,83,2,14,18,27,9,32,16,9,8,13,20
0020600127,2006-11-17,1610612747,LAL,107,40,73,3,11,24,34,8,35,24,5,2,18,19,1610612761,TOR,100,38,83,3,19,21,28,9,27,26,10,3,13,28
0020600128,2006-11-17,1610612760,SEA,109,37,69,6,17,29,36,5,22,22,6,10,20,27,1610612762,UTA,118,45,89,6,13,22,31,19,28,27,11,1,14,30
0020600121,2006-11-17,1610612748,MIA,76,29,80,2,14,16,22,10,30,13,8,6,14,18,1610612752,NYK,100,40,77,7,17,13,17,10,36,21,7,1,16,21
0020600122,2006-11-17,1610612739,CLE,92,32,73,5,14,23,30,12,33,16,9,5,17,18,1610612750,MIN,76,28,73,1,7,19,24,8,26,14,11,4,18,23
0020600123,2006-11-17,1610612765,DET,100,38,88,8,16,16,21,16,24,22,5,8,10,18,1610612764,WAS,91,35,78,4,15,17,21,12,31,14,7,5,17,21
0020600124,2006-11-17,1610612763,MEM,103,38,75,1,5,26,34,9,29,18,5,5,12,29,1610612742,DAL,115,39,83,6,20,31,37,15,25,22,5,6,8,22
0020600119,2006-11-17,1610612754,IND,91,38,87,6,21,9,15,12,30,21,9,6,15,23,1610612751,NJN,100,34,75,6,13,26,30,10,33,20,8,4,15,19
0020600135,2006-11-18,1610612750,MIN,96,35,85,5,14,21,27,18,32,25,7,4,15,16,1610612740,NOK,99,39,81,4,10,17,20,10,27,17,5,3,14,22
0020600134,2006-11-18,1610612765,DET,104,39,84,7,21,19,23,11,32,25,6,6,6,24,1610612745,HOU,92,29,69,5,20,29,33,11,33,15,3,2,14,20
0020600133,2006-11-18,1610612752,NYK,118,34,86,8,21,42,50,14,32,19,8,3,11,37,1610612738,BOS,122,33,77,6,22,50,63,13,34,15,5,6,14,32
0020600132,2006-11-18,1610612751,NJN,68,23,69,2,12,20,32,14,29,17,2,2,13,22,1610612757,POR,86,31,66,4,14,20,23,5,36,22,10,4,9,26
0020600139,2006-11-18,1610612762,UTA,120,45,90,2,13,28,33,14,31,24,7,5,18,33,1610612756,PHX,117,39,80,7,18,32,39,11,25,20,4,5,18,31
0020600138,2006-11-18,1610612743,DEN,117,41,91,11,27,24,29,18,40,24,6,4,20,24,1610612761,TOR,109,42,91,6,24,19,27,10,27,32,11,3,8,23
0020600137,2006-11-18,1610612742,DAL,89,31,67,9,17,18,24,7,41,22,4,6,18,30,1610612763,MEM,84,27,75,4,14,26,33,11,21,13,7,3,12,24
0020600136,2006-11-18,1610612749,MIL,100,36,78,6,13,22,29,10,34,21,6,5,15,29,1610612754,IND,102,34,80,11,26,23,37,15,30,24,6,9,15,24
0020600131,2006-11-18,1610612753,ORL,97,36,78,5,10,20,27,14,33,21,7,7,15,21,1610612766,CHA,83,31,78,1,17,20,26,11,32,19,9,2,16,18
0020600130,2006-11-18,1610612737,ATL,88,33,89,3,24,19,30,13,36,14,9,6,10,26,1610612748,MIA,93,32,88,3,15,26,32,14,42,18,6,7,14,26
0020600129,2006-11-18,1610612764,WAS,111,40,84,8,18,23,29,15,26,19,7,6,12,17,1610612739,CLE,99,39,83,6,19,15,16,11,26,28,6,4,14,22
0020600140,2006-11-18,1610612746,LAC,103,35,75,0,7,33,40,13,36,23,10,7,23,23,1610612755,PHI,97,37,86,5,14,18,25,10,23,20,10,2,16,31
0020600141,2006-11-18,1610612744,GSW,107,43,86,3,14,18,24,11,37,26,7,6,13,17,1610612760,SEA,95,37,83,7,25,14,25,10,32,17,6,2,17,26
0020600143,2006-11-19,1610612758,SAC,99,34,73,4,11,27,32,7,31,10,4,4,12,26,1610612759,SAS,108,38,86,8,23,24,28,13,27,22,4,2,9,24
0020600142,2006-11-19,1610612747,LAL,82,28,70,6,16,20,29,12,39,14,5,6,22,24,1610612741,CHI,72,27,80,7,18,11,19,16,26,17,10,6,17,26
0020600150,2006-11-20,1610612744,GSW,110,47,91,8,20,8,14,12,38,20,6,8,22,17,1610612756,PHX,113,46,94,13,29,8,15,9,31,34,11,5,17,23
0020600144,2006-11-20,1610612766,CHA,85,33,72,1,11,18,24,7,30,21,4,8,15,27,1610612742,DAL,93,32,82,5,11,24,37,16,32,17,7,6,11,22
0020600146,2006-11-20,1610612763,MEM,95,37,82,5,10,16,21,9,28,19,10,3,9,14,1610612753,ORL,86,34,78,3,14,15,18,13,37,23,6,7,18,22
0020600145,2006-11-20,1610612752,NYK,90,32,86,4,16,22,25,19,24,16,11,4,13,29,1610612745,HOU,97,30,63,10,24,27,35,7,31,15,7,9,19,23
0020600148,2006-11-20,1610612757,POR,98,38,76,4,14,18,20,11,24,18,6,4,18,22,1610612759,SAS,107,38,71,7,20,24,29,6,19,19,8,7,11,16
0020600147,2006-11-20,1610612762,UTA,101,38,81,5,13,20,31,15,36,17,7,4,17,25,1610612761,TOR,96,31,74,7,19,27,37,8,28,15,8,7,13,22
0020600149,2006-11-20,1610612760,SEA,99,32,75,10,24,25,34,10,23,20,9,4,15,24,1610612751,NJN,87,33,72,4,16,17,23,10,34,21,5,3,22,27
0020600157,2006-11-21,1610612747,LAL,105,33,89,8,20,31,46,22,29,17,7,4,14,23,1610612746,LAC,101,41,85,3,8,16,21,15,32,19,8,7,18,33
0020600156,2006-11-21,1610612743,DEN,113,41,89,7,24,24,32,16,35,25,9,6,19,26,1610612741,CHI,109,39,90,8,24,23,29,16,31,22,7,8,17,25
0020600155,2006-11-21,1610612742,DAL,107,39,98,14,34,15,17,21,36,23,3,8,10,24,1610612764,WAS,80,27,76,2,16,24,29,10,33,10,5,8,16,20
0020600154,2006-11-21,1610612740,NOK,101,37,88,11,19,16,32,14,38,25,8,4,11,18,1610612748,MIA,86,32,87,4,22,18,24,16,39,18,2,3,14,23
0020600153,2006-11-21,1610612754,IND,93,35,79,7,24,16,22,13,34,25,9,9,19,19,1610612749,MIL,88,35,85,4,14,14,14,10,30,19,7,4,16,19
0020600152,2006-11-21,1610612739,CLE,97,37,74,9,21,14,16,7,24,27,7,3,14,24,1610612763,MEM,94,34,75,7,18,19,22,14,23,19,8,4,14,20
0020600151,2006-11-21,1610612755,PHI,87,30,76,6,14,21,25,16,28,14,5,5,14,19,1610612765,DET,97,36,72,9,21,16,22,9,27,25,6,4,13,18
0020600170,2006-11-22,1610612744,GSW,112,42,94,10,29,18,29,12,22,31,12,10,14,30,1610612743,DEN,115,41,83,5,20,28,36,17,37,21,6,4,24,22
0020600159,2006-11-22,1610612766,CHA,92,33,79,5,12,21,29,9,35,17,5,2,13,23,1610612738,BOS,83,32,80,4,19,15,23,13,35,17,6,3,18,23
