GameId,GameDate,HomeTeamId,Team,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,RoadTeamId,Team,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF
0020900029,2009-10-30,1610612762,UTA,111,45,90,2,9,19,25,12,36,26,3,5,10,25,1610612746,LAC,98,34,74,6,13,24,34,3,32,18,7,10,9,21
0020900026,2009-10-30,1610612750,MIN,87,36,86,3,14,12,17,15,32,18,6,3,17,15,1610612739,CLE,104,40,84,10,18,14,20,10,33,24,11,5,11,21
0020900025,2009-10-30,1610612763,MEM,115,42,82,3,9,28,35,18,27,24,11,5,17,22,1610612761,TOR,107,39,88,7,22,22,28,15,21,20,7,5,14,29
0020900028,2009-10-30,1610612740,NOH,97,33,73,5,16,26,32,10,33,16,6,9,11,21,1610612758,SAC,92,36,96,7,24,13,20,21,31,21,7,3,10,24
0020900027,2009-10-30,1610612751,NJN,85,31,81,5,15,18,25,7,32,16,8,5,6,20,1610612753,ORL,95,37,75,6,21,15,25,9,39,21,1,5,14,18
0020900031,2009-10-30,1610612747,LAL,80,32,81,7,23,9,14,13,27,19,7,1,19,29,1610612742,DAL,94,32,77,5,15,25,32,13,33,19,6,3,17,21
0020900030,2009-10-30,1610612756,PHX,123,45,84,12,22,21,34,9,38,30,7,7,23,25,1610612744,GSW,101,36,85,6,13,23,28,9,29,16,7,3,22,30
0020900035,2009-10-31,1610612745,HOU,111,40,79,12,24,19,26,12,20,19,6,1,13,24,1610612757,POR,107,38,74,6,18,25,31,12,25,19,5,8,15,24
0020900034,2009-10-31,1610612752,NYK,127,47,100,14,41,19,24,11,20,27,9,5,14,33,1610612755,PHI,141,51,84,3,8,36,42,10,39,20,8,3,16,26
0020900033,2009-10-31,1610612739,CLE,90,36,62,9,16,9,14,5,27,22,9,9,17,20,1610612766,CHA,79,29,68,6,13,15,20,10,23,19,6,2,17,13
0020900032,2009-10-31,1610612764,WAS,123,48,78,9,14,18,23,8,28,28,6,2,13,22,1610612751,NJN,104,37,80,5,9,25,32,12,20,19,5,2,11,19
0020900038,2009-10-31,1610612746,LAC,84,32,75,6,17,14,18,8,34,23,4,5,19,24,1610612742,DAL,93,35,84,3,14,20,23,9,35,25,11,8,11,16
0020900037,2009-10-31,1610612759,SAS,113,43,74,8,16,19,24,7,29,20,10,7,17,23,1610612758,SAC,94,33,74,6,17,22,33,14,23,16,9,3,18,22
0020900036,2009-10-31,1610612749,MIL,96,32,78,8,19,24,33,16,29,18,10,4,14,29,1610612765,DET,85,31,71,4,16,19,25,11,26,17,6,3,20,28
0020900040,2009-11-01,1610612738,BOS,97,41,76,6,15,9,14,4,32,27,6,2,15,17,1610612740,NOH,87,34,81,13,28,6,8,5,28,22,8,4,16,24
0020900042,2009-11-01,1610612760,OKC,74,24,70,3,14,23,32,14,25,6,5,7,16,25,1610612757,POR,83,28,69,8,21,19,25,10,30,16,9,4,14,26
0020900041,2009-11-01,1610612748,MIA,95,35,72,4,15,21,25,8,32,15,6,8,18,15,1610612741,CHI,87,36,88,2,12,13,17,13,27,13,8,5,13,17
0020900044,2009-11-01,1610612756,PHX,120,41,82,14,26,24,30,12,30,22,6,5,16,17,1610612750,MIN,112,45,97,5,11,17,23,16,30,24,11,1,10,24
0020900043,2009-11-01,1610612743,DEN,133,47,85,9,17,30,37,9,22,36,9,6,12,23,1610612763,MEM,123,48,83,8,18,19,29,8,31,27,7,8,20,33
0020900045,2009-11-01,1610612747,LAL,118,46,87,5,15,21,25,11,31,26,14,6,15,20,1610612737,ATL,110,40,89,7,23,23,26,14,26,21,8,3,19,21
0020900039,2009-11-01,1610612761,TOR,116,40,74,10,17,26,35,9,29,19,2,6,14,28,1610612753,ORL,125,36,82,17,32,36,41,14,23,24,11,5,9,23
0020900046,2009-11-02,1610612766,CHA,79,24,74,1,15,30,35,19,32,12,14,6,19,22,1610612751,NJN,68,25,67,3,10,15,18,8,25,11,8,10,25,25
0020900048,2009-11-02,1610612762,UTA,96,32,71,3,11,29,34,8,30,18,8,7,19,26,1610612745,HOU,113,42,84,10,19,19,26,15,31,29,9,4,14,27
0020900047,2009-11-02,1610612752,NYK,117,43,93,7,23,24,28,12,32,24,6,3,9,20,1610612740,NOH,111,42,86,10,26,17,19,7,33,24,3,4,11,21
0020900049,2009-11-02,1610612758,SAC,127,45,93,14,25,23,36,10,30,26,8,10,13,22,1610612763,MEM,116,45,99,5,9,21,27,20,37,17,6,4,21,27
0020900050,2009-11-02,1610612746,LAC,93,32,75,4,18,25,32,15,33,23,8,10,18,15,1610612750,MIN,90,37,88,2,6,14,16,14,26,21,10,6,12,25
0020900053,2009-11-03,1610612755,PHI,74,29,80,1,16,15,22,11,23,15,7,3,16,16,1610612738,BOS,105,41,72,14,20,9,14,7,32,27,10,4,17,21
0020900052,2009-11-03,1610612754,IND,93,36,91,3,22,18,24,13,31,13,12,10,14,28,1610612743,DEN,111,35,82,8,15,33,41,16,40,18,8,7,18,19
0020900051,2009-11-03,1610612739,CLE,102,36,86,11,26,19,27,13,29,25,8,3,7,25,1610612764,WAS,90,27,69,4,14,32,41,12,36,12,4,5,13,27
0020900057,2009-11-03,1610612760,OKC,98,38,88,6,23,16,19,13,24,23,14,7,21,23,1610612747,LAL,101,38,73,5,11,20,28,7,29,19,16,2,25,27
0020900056,2009-11-03,1610612741,CHI,83,29,74,5,11,20,31,14,39,18,7,12,18,18,1610612749,MIL,81,36,91,4,20,5,10,10,34,20,8,5,11,23
0020900055,2009-11-03,1610612748,MIA,96,36,90,9,24,15,17,12,30,22,8,2,9,23,1610612756,PHX,104,39,77,9,23,17,27,6,37,21,5,11,14,16
0020900054,2009-11-03,1610612765,DET,85,27,72,0,6,31,38,9,35,8,7,4,9,17,1610612753,ORL,80,29,79,10,35,12,16,10,32,18,6,6,15,30
0020900059,2009-11-03,1610612757,POR,91,36,85,6,21,13,16,10,26,22,7,4,8,20,1610612737,ATL,97,37,80,5,15,18,22,11,35,21,4,7,11,15
0020900058,2009-11-03,1610612742,DAL,96,34,86,7,18,21,23,15,35,18,8,12,15,17,1610612762,UTA,85,34,82,4,11,13,20,8,29,21,10,7,14,24
0020900069,2009-11-04,1610612744,GSW,113,47,87,7,12,12,17,7,28,29,10,4,13,28,1610612763,MEM,105,39,80,3,9,24,36,13,33,24,8,4,17,20
0020900063,2009-11-04,1610612751,NJN,94,35,92,2,15,22,28,17,31,12,7,2,13,20,1610612743,DEN,122,44,83,10,18,24,31,9,37,25,12,5,14,21
0020900064,2009-11-04,1610612752,NYK,89,34,86,7,26,14,18,13,34,20,8,7,18,23,1610612754,IND,101,38,82,5,21,20,28,13,39,15,9,8,21,20
0020900061,2009-11-04,1610612761,TOR,110,33,76,8,24,36,47,14,31,20,7,7,6,20,1610612765,DET,99,37,83,8,17,17,25,11,34,17,3,5,11,30
0020900062,2009-11-04,1610612764,WAS,89,31,82,5,16,22,28,13,28,15,7,5,12,18,1610612748,MIA,93,35,72,8,14,15,19,8,30,19,3,5,17,25
0020900067,2009-11-04,1610612740,NOH,114,46,92,8,20,14,17,14,30,24,11,5,13,26,1610612742,DAL,107,39,85,11,26,18,24,12,28,19,4,6,17,25
0020900068,2009-11-04,1610612758,SAC,105,40,96,5,15,20,27,19,24,18,11,2,7,19,1610612737,ATL,113,46,85,6,16,15,19,12,35,17,2,10,16,20
0020900065,2009-11-04,1610612750,MIN,90,39,75,2,11,10,12,6,34,22,5,2,17,18,1610612738,BOS,92,37,83,5,19,13,19,8,28,23,9,6,9,13
0020900066,2009-11-04,1610612745,HOU,102,39,86,7,24,17,24,17,37,19,2,3,19,25,1610612747,LAL,103,39,93,5,15,20,28,17,31,16,11,4,9,20
0020900060,2009-11-04,1610612753,ORL,122,46,88,12,23,18,24,14,33,26,8,3,15,17,1610612756,PHX,100,40,88,7,22,13,20,16,28,21,5,0,18,21
0020900071,2009-11-05,1610612762,UTA,113,44,83,1,7,24,30,14,27,23,9,5,10,25,1610612759,SAS,99,35,81,6,16,23,31,16,20,14,4,6,11,24
0020900070,2009-11-05,1610612739,CLE,85,33,81,7,18,12,20,9,40,21,4,8,12,17,1610612741,CHI,86,36,88,3,10,11,14,6,37,23,8,4,6,15
0020900083,2009-11-06,1610612747,LAL,114,48,95,9,17,9,11,18,31,35,5,6,8,23,1610612763,MEM,98,36,79,4,7,22,29,13,24,13,4,4,11,18
0020900084,2009-11-06,1610612757,POR,96,32,74,5,17,27,30,11,37,11,7,7,12,21,1610612759,SAS,84,30,79,4,21,20,26,9,28,16,8,2,9,27
0020900082,2009-11-06,1610612744,GSW,90,29,84,7,22,25,33,15,26,18,7,2,19,27,1610612746,LAC,118,44,76,6,13,24,32,7,37,28,11,9,16,29
0020900081,2009-11-06,1610612745,HOU,105,42,78,6,16,15,19,8,32,26,6,10,17,17,1610612760,OKC,94,40,92,2,8,12,17,11,29,15,8,8,13,19
0020900080,2009-11-06,1610612752,NYK,91,36,81,8,28,11,12,4,27,20,11,3,16,20,1610612739,CLE,100,38,71,7,17,17,26,9,37,21,9,3,21,12
0020900072,2009-11-06,1610612766,CHA,103,39,83,11,18,14,18,12,44,24,2,7,15,22,1610612737,ATL,83,33,83,2,16,15,23,7,28,10,7,11,7,20
0020900073,2009-11-06,1610612754,IND,102,34,85,7,23,27,36,14,37,19,12,10,11,23,1610612764,WAS,86,33,84,5,16,15,26,15,32,16,4,8,19,23
0020900074,2009-11-06,1610612753,ORL,110,36,76,8,28,30,35,9,28,19,3,5,11,27,1610612765,DET,103,38,74,4,11,23,37,7,27,13,8,3,11,31
0020900075,2009-11-06,1610612755,PHI,97,36,72,8,16,17,25,10,31,24,7,7,15,15,1610612751,NJN,94,39,83,4,14,12,19,12,29,25,6,4,13,24
0020900076,2009-11-06,1610612738,BOS,103,45,87,4,18,9,18,12,30,30,9,7,12,22,1610612756,PHX,110,37,74,13,24,23,30,7,32,26,7,3,15,21
0020900077,2009-11-06,1610612748,MIA,96,37,75,6,17,16,24,14,27,16,7,5,17,22,1610612743,DEN,88,34,72,2,13,18,24,8,26,10,10,2,19,23
0020900078,2009-11-06,1610612750,MIN,72,29,74,4,14,10,17,8,30,11,8,6,21,23,1610612749,MIL,87,34,82,7,20,12,18,17,34,20,10,2,19,20
0020900079,2009-11-06,1610612740,NOH,90,36,75,6,20,12,19,8,26,24,6,1,14,21,1610612761,TOR,107,39,77,14,29,15,23,9,30,23,6,4,10,25
0020900091,2009-11-07,1610612746,LAC,113,42,84,6,21,23,33,9,27,28,11,5,12,22,1610612763,MEM,110,41,89,2,10,26,32,15,30,26,9,5,17,23
0020900090,2009-11-07,1610612762,UTA,99,37,76,5,15,20,26,8,30,23,3,4,12,25,1610612758,SAC,104,33,67,11,19,27,32,5,33,19,7,3,10,24
0020900089,2009-11-07,1610612749,MIL,102,41,88,8,24,12,16,15,39,20,7,3,19,18,1610612752,NYK,87,33,80,8,15,13,17,6,28,21,11,3,17,22
0020900087,2009-11-07,1610612741,CHI,93,38,76,4,9,13,22,15,29,23,8,5,21,15,1610612766,CHA,90,34,86,12,29,10,14,16,22,23,10,3,17,23
0020900088,2009-11-07,1610612742,DAL,129,53,85,10,20,13,21,6,36,32,11,3,9,19,1610612761,TOR,101,36,82,8,22,21,27,12,27,16,5,4,14,20
0020900085,2009-11-07,1610612737,ATL,125,45,87,8,19,27,30,8,36,30,4,9,8,33,1610612743,DEN,100,32,78,2,10,34,41,10,26,17,5,4,10,24
0020900086,2009-11-07,1610612751,NJN,76,31,72,5,11,9,14,9,31,16,6,4,23,24,1610612738,BOS,86,31,69,1,10,23,29,3,34,21,20,3,12,16
0020900094,2009-11-08,1610612760,OKC,102,40,70,9,16,13,15,4,41,27,7,2,15,29,1610612753,ORL,74,25,68,3,16,21,34,9,21,14,7,2,15,17
0020900095,2009-11-08,1610612757,POR,116,41,82,7,15,27,30,12,37,35,12,3,13,17,1610612750,MIN,93,37,83,7,19,12,21,10,29,19,7,4,15,21
0020900096,2009-11-08,1610612758,SAC,120,43,87,5,18,29,38,15,37,21,8,4,14,22,1610612744,GSW,107,42,83,6,18,17,28,7,27,20,4,6,14,28
0020900097,2009-11-08,1610612747,LAL,104,38,81,12,27,16,18,8,37,27,5,7,12,22,1610612740,NOH,88,31,85,7,22,19,23,15,28,23,8,2,12,23
0020900093,2009-11-08,1610612764,WAS,90,34,87,4,16,18,27,14,31,15,12,9,17,18,1610612756,PHX,102,42,88,12,27,6,14,13,37,30,6,3,20,22
0020900092,2009-11-08,1610612765,DET,88,36,81,3,16,13,21,21,30,14,8,5,15,17,1610612755,PHI,81,34,78,3,18,10,16,14,25,21,10,5,16,16
0020900100,2009-11-09,1610612759,SAS,131,42,87,14,28,33,44,16,25,28,3,6,6,22,1610612761,TOR,124,45,76,11,17,23,29,5,24,21,2,4,11,35
0020900101,2009-11-09,1610612744,GSW,146,52,91,12,23,30,38,11,27,36,22,9,12,19,1610612750,MIN,105,42,94,5,20,16,20,21,32,23,7,6,28,31
0020900102,2009-11-09,1610612746,LAC,84,34,79,5,18,11,20,11,25,27,7,11,17,22,1610612740,NOH,112,43,86,10,27,16,20,11,34,24,12,3,14,14
0020900098,2009-11-09,1610612755,PHI,115,44,82,5,13,22,27,10,29,20,9,4,11,23,1610612756,PHX,119,41,77,15,30,22,29,6,27,32,4,1,12,18
0020900099,2009-11-09,1610612752,NYK,93,35,81,8,29,15,23,7,33,16,9,8,10,17,1610612762,UTA,95,37,81,8,21,13,20,12,41,28,6,3,19,20
0020900106,2009-11-10,1610612763,MEM,79,29,78,1,10,20,28,13,28,11,8,4,12,22,1610612757,POR,93,32,70,9,18,20,23,9,30,20,3,7,15,25
0020900107,2009-11-10,1610612742,DAL,121,46,83,7,12,22,23,9,37,27,6,5,14,28,1610612745,HOU,103,35,82,6,23,27,34,11,26,16,11,3,13,22
0020900108,2009-11-10,1610612758,SAC,101,34,76,2,14,31,36,15,36,17,10,5,21,27,1610612760,OKC,98,31,78,6,17,30,35,8,28,15,12,7,15,28
0020900103,2009-11-10,1610612766,CHA,81,34,77,2,17,11,14,9,30,18,8,5,16,19,1610612753,ORL,93,38,81,9,25,8,14,9,28,21,10,6,14,16
0020900104,2009-11-10,1610612748,MIA,90,33,74,4,12,20,26,8,29,17,9,6,12,18,1610612764,WAS,76,29,72,4,14,14,21,9,29,16,6,5,22,23
0020900105,2009-11-10,1610612741,CHI,89,38,87,4,18,9,13,15,29,23,7,9,13,22,1610612743,DEN,90,35,84,5,16,15,19,15,31,20,8,3,18,13
0020900109,2009-11-11,1610612754,IND,108,38,85,7,14,25,34,16,41,18,5,12,18,25,1610612744,GSW,94,37,92,4,15,16,24,9,33,18,10,7,13,23
0020900111,2009-11-11,1610612738,BOS,105,41,77,7,19,16,18,12,21,30,7,3,15,17,1610612762,UTA,86,37,79,0,10,12,18,17,22,18,7,3,21,20
0020900112,2009-11-11,1610612765,DET,98,40,72,5,14,13,17,7,27,26,8,9,11,24,1610612766,CHA,75,28,64,4,15,15,26,11,22,17,3,2,19,20
0020900110,2009-11-11,1610612761,TOR,99,36,88,5,20,22,23,11,36,17,7,6,15,17,1610612741,CHI,89,35,88,2,8,17,21,15,31,21,7,7,13,17
0020900119,2009-11-11,1610612759,SAS,92,34,80,14,34,10,19,10,37,21,9,5,13,26,1610612742,DAL,83,28,79,5,15,22,27,11,36,15,6,2,11,19
0020900117,2009-11-11,1610612753,ORL,93,37,82,4,18,15,25,7,30,9,5,2,10,19,1610612739,CLE,102,37,77,10,14,18,23,6,36,12,8,4,14,25
0020900118,2009-11-11,1610612745,HOU,104,44,88,6,23,10,16,11,35,30,9,9,14,22,1610612763,MEM,79,32,81,2,7,13,21,9,34,17,7,6,18,18
0020900115,2009-11-11,1610612749,MIL,108,40,82,6,15,22,25,11,35,20,7,9,18,26,1610612743,DEN,102,35,88,5,18,27,31,13,24,17,12,5,12,24
0020900116,2009-11-11,1610612750,MIN,84,34,77,6,12,10,12,3,26,16,10,4,11,20,1610612757,POR,107,42,76,10,25,13,15,6,35,30,8,7,14,15
0020900113,2009-11-11,1610612751,NJN,79,30,75,3,14,16,20,8,39,16,2,4,14,19,1610612755,PHI,82,32,82,5,20,13,20,12,34,17,6,7,9,17
0020900114,2009-11-11,1610612752,NYK,101,40,85,5,24,16,18,9,30,18,7,2,16,26,1610612737,ATL,114,44,81,6,13,20,24,9,33,23,7,3,15,19
0020900120,2009-11-11,1610612746,LAC,79,28,78,7,20,16,22,14,29,19,6,8,14,17,1610612760,OKC,83,35,83,3,13,10,15,12,34,20,5,7,13,23
0020900121,2009-11-11,1610612756,PHX,124,46,83,13,26,19,24,15,30,30,3,5,17,23,1610612740,NOH,104,38,85,8,19,20,25,10,19,17,8,3,10,22
0020900122,2009-11-12,1610612748,MIA,104,35,76,7,22,27,37,7,30,13,5,6,10,23,1610612739,CLE,111,36,75,9,19,30,40,5,31,16,7,4,11,30
0020900123,2009-11-12,1610612747,LAL,121,53,92,8,16,7,18,8,42,36,5,7,15,23,1610612756,PHX,102,38,104,8,23,18,29,24,31,12,2,1,13,20
0020900124,2009-11-13,1610612753,ORL,88,33,74,8,27,14,25,8,40,16,5,9,15,17,1610612751,NJN,72,28,85,5,17,11,13,7,37,12,6,6,11,21
0020900125,2009-11-13,1610612755,PHI,90,34,71,5,18,17,23,9,24,20,5,6,17,22,1610612762,UTA,112,42,82,6,11,22,24,13,31,32,9,2,12,15
0020900126,2009-11-13,1610612752,NYK,107,42,86,8,22,15,19,12,25,21,7,4,21,21,1610612744,GSW,121,49,84,6,18,17,23,6,31,17,12,4,15,21
0020900127,2009-11-13,1610612738,BOS,86,36,73,1,15,13,19,6,23,20,6,4,15,23,1610612737,ATL,97,38,84,4,15,17,23,16,31,19,7,6,13,20
0020900128,2009-11-13,1610612750,MIN,77,29,89,3,17,16,27,12,39,16,9,3,12,16,1610612742,DAL,89,34,85,4,22,17,22,11,46,20,7,12,17,23
0020900129,2009-11-13,1610612740,NOH,78,29,79,3,14,17,22,9,31,17,6,5,9,23,1610612757,POR,86,33,87,2,13,18,26,20,40,14,3,7,12,20
0020900130,2009-11-13,1610612758,SAC,109,39,81,8,15,23,29,16,38,17,6,5,18,22,1610612745,HOU,100,37,89,8,27,18,19,9,26,20,9,6,10,19
0020900131,2009-11-13,1610612743,DEN,105,37,85,6,16,25,29,9,38,28,9,3,10,18,1610612747,LAL,79,31,89,7,25,10,16,16,33,19,5,5,16,25
0020900132,2009-11-13,1610612746,LAC,89,33,70,4,18,19,27,12,24,19,5,3,15,16,1610612761,TOR,104,41,80,9,20,13,15,8,26,28,5,4,9,23
0020900142,2009-11-14,1610612759,SAS,98,37,79,3,18,21,25,8,30,22,8,3,15,24,1610612760,OKC,101,36,77,2,12,27,34,10,30,16,8,10,14,19
0020900141,2009-11-14,1610612749,MIL,129,48,91,14,24,19,30,15,31,21,5,4,14,22,1610612744,GSW,125,46,82,8,20,25,28,2,29,23,9,3,11,24
0020900140,2009-11-14,1610612763,MEM,97,39,80,2,14,17,20,12,34,20,9,3,21,18,1610612750,MIN,87,40,83,1,15,6,9,6,30,19,8,2,20,22
0020900133,2009-11-14,1610612737,ATL,121,48,88,7,20,18,29,17,31,27,10,3,14,19,1610612740,NOH,98,40,91,7,27,11,18,14,27,25,7,3,16,22
0020900134,2009-11-14,1610612766,CHA,74,30,82,6,19,8,14,16,24,16,4,5,9,22,1610612757,POR,80,27,64,5,20,21,25,6,37,8,2,6,13,20
0020900137,2009-11-14,1610612739,CLE,107,39,76,9,22,20,27,7,21,25,10,6,12,20,1610612762,UTA,103,39,74,3,12,22,26,8,30,20,4,4,17,22
0020900138,2009-11-14,1610612748,MIA,81,33,84,4,18,11,15,15,30,22,9,7,7,16,1610612751,NJN,80,30,70,4,9,16,21,9,29,11,2,5,12,15
0020900135,2009-11-14,1610612754,IND,113,40,76,9,18,24,31,6,28,31,8,7,8,24,1610612738,BOS,104,39,82,3,12,23,31,14,29,18,4,3,14,23
0020900136,2009-11-14,1610612764,WAS,103,36,79,9,17,22,25,13,30,25,3,8,16,27,1610612765,DET,106,37,81,9,19,23,32,16,28,17,4,5,13,23
0020900139,2009-11-14,1610612741,CHI,94,35,78,3,8,21,28,11,34,18,4,3,20,18,1610612755,PHI,88,34,81,7,20,13,21,10,30,19,10,7,16,24
0020900146,2009-11-15,1610612747,LAL,91,32,84,7,23,20,27,6,32,23,10,10,13,17,1610612745,HOU,101,38,91,9,32,16,19,13,47,27,9,5,19,24
0020900143,2009-11-15,1610612765,DET,90,38,83,2,13,12,17,12,32,12,4,6,13,19,1610612742,DAL,95,36,82,7,16,16,21,11,27,25,11,7,7,15
0020900145,2009-11-15,1610612756,PHX,101,35,78,8,24,23,27,12,34,18,3,4,15,16,1610612761,TOR,100,40,88,9,24,11,14,11,28,18,6,4,11,20
0020900144,2009-11-15,1610612760,OKC,93,33,85,3,20,24,29,18,30,13,7,1,12,25,1610612746,LAC,101,38,79,5,17,20,28,12,30,17,9,4,12,21
0020900147,2009-11-16,1610612737,ATL,99,39,91,5,18,16,20,15,32,20,7,5,14,17,1610612757,POR,95,37,80,7,17,14,17,8,29,24,9,2,17,25
0020900149,2009-11-16,1610612749,MIL,113,44,99,14,27,11,17,14,33,26,10,4,10,21,1610612742,DAL,115,44,86,10,20,17,22,9,39,28,5,3,15,19
0020900148,2009-11-16,1610612753,ORL,97,33,77,11,32,20,31,13,28,19,8,2,13,22,1610612766,CHA,91,36,71,4,14,15,26,4,30,17,9,1,16,26
0020900157,2009-11-17,1610612747,LAL,106,42,89,4,20,18,22,14,30,27,6,3,12,22,1610612765,DET,93,34,72,3,12,22,27,7,25,17,8,7,15,20
0020900156,2009-11-17,1610612758,SAC,87,35,81,4,21,13,18,13,28,17,8,7,21,20,1610612741,CHI,101,39,83,7,12,16,21,12,29,21,12,7,15,16
0020900155,2009-11-17,1610612743,DEN,130,48,78,7,17,27,35,3,30,34,9,7,12,26,1610612761,TOR,112,42,91,7,16,21,28,19,29,28,9,6,14,27
0020900154,2009-11-17,1610612745,HOU,105,43,97,9,26,10,13,13,31,26,4,1,7,27,1610612756,PHX,111,41,79,6,21,23,32,5,35,26,3,9,12,21
0020900153,2009-11-17,1610612740,NOH,110,37,81,8,28,28,33,19,32,23,9,2,16,24,1610612746,LAC,102,39,82,7,20,17,21,11,25,25,4,5,17,27
0020900152,2009-11-17,1610612751,NJN,83,29,80,1,11,24,27,13,38,12,7,6,18,23,1610612754,IND,91,31,79,4,13,25,31,9,35,17,9,8,13,22
0020900151,2009-11-17,1610612748,MIA,87,31,72,5,18,20,30,9,27,17,6,4,15,18,1610612760,OKC,100,37,77,5,14,21,22,9,32,19,11,3,11,25
0020900150,2009-11-17,1610612739,CLE,114,46,79,9,20,13,17,6,28,24,10,7,16,18,1610612744,GSW,108,41,88,9,24,17,22,12,25,24,7,2,14,17
0020900159,2009-11-18,1610612754,IND,103,34,77,8,26,27,39,13,33,23,7,7,20,29,1610612752,NYK,110,35,73,10,25,30,41,7,33,26,10,4,16,31
0020900158,2009-11-18,1610612737,ATL,105,38,89,8,20,21,28,15,28,23,7,6,8,19,1610612748,MIA,90,35,79,9,21,11,16,9,33,16,3,8,14,28
