GameId,GameDate,HomeTeamId,Team,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,RoadTeamId,Team,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF
0021200084,2012-11-10,1610612741,CHI,87,34,80,6,13,13,16,14,33,19,6,9,14,19,1610612750,MIN,80,33,85,3,13,11,15,13,27,23,7,3,11,20
0021200090,2012-11-11,1610612751,BKN,82,29,78,7,24,17,25,12,43,20,5,8,15,17,1610612753,ORL,74,30,84,1,13,13,18,11,31,22,6,4,11,22
0021200091,2012-11-11,1610612746,LAC,89,38,82,5,15,8,8,8,30,21,12,6,13,22,1610612737,ATL,76,30,72,9,25,7,16,10,31,20,3,9,22,12
0021200092,2012-11-11,1610612763,MEM,104,38,86,14,24,14,16,11,32,26,8,4,14,22,1610612748,MIA,86,30,79,4,15,22,36,15,28,18,8,6,13,16
0021200093,2012-11-11,1610612760,OKC,106,40,73,7,15,19,22,4,37,20,7,10,21,22,1610612739,CLE,91,34,83,7,23,16,23,10,26,19,11,0,12,19
0021200094,2012-11-11,1610612747,LAL,103,36,81,8,25,23,30,18,32,23,6,7,17,13,1610612758,SAC,90,36,90,7,23,11,14,14,25,20,10,5,11,24
0021200102,2012-11-12,1610612757,POR,87,30,83,6,23,21,26,16,31,15,13,6,20,19,1610612737,ATL,95,35,79,7,18,18,22,6,35,20,14,4,16,22
0021200095,2012-11-12,1610612761,TOR,133,51,108,8,24,23,30,20,32,31,13,5,17,31,1610612762,UTA,140,46,93,14,26,34,43,11,35,30,10,11,18,26
0021200096,2012-11-12,1610612755,PHI,96,37,85,10,24,12,16,4,27,22,13,3,15,14,1610612749,MIL,105,41,80,7,20,16,18,6,42,25,8,7,23,19
0021200097,2012-11-12,1610612765,DET,90,33,83,6,17,18,27,13,26,22,8,7,11,28,1610612760,OKC,92,27,73,1,10,37,42,9,35,10,7,12,14,20
0021200098,2012-11-12,1610612741,CHI,95,34,74,3,9,24,31,8,32,24,6,1,13,15,1610612738,BOS,101,41,81,3,16,16,16,6,28,28,9,5,8,24
0021200099,2012-11-12,1610612745,HOU,110,36,80,12,34,26,33,11,29,25,5,6,11,20,1610612748,MIA,113,45,89,10,21,13,20,13,31,26,4,4,11,24
0021200101,2012-11-12,1610612756,PHX,110,43,94,7,12,17,21,15,25,29,6,4,6,19,1610612743,DEN,100,41,76,7,16,11,18,9,34,26,2,10,15,21
0021200100,2012-11-12,1610612742,DAL,82,29,80,4,16,20,25,7,28,16,7,2,8,20,1610612750,MIN,90,30,65,4,15,26,32,7,42,20,8,7,17,22
0021200108,2012-11-13,1610612747,LAL,82,31,74,6,20,14,22,13,35,18,5,9,17,14,1610612759,SAS,84,35,90,7,20,7,11,11,27,22,13,5,8,17
0021200107,2012-11-13,1610612758,SAC,86,36,77,1,11,13,19,10,23,19,7,4,13,20,1610612757,POR,103,35,72,14,27,19,22,11,33,20,9,5,15,18
0021200106,2012-11-13,1610612751,BKN,114,42,77,5,22,25,31,12,27,27,5,10,13,23,1610612739,CLE,101,38,87,3,14,22,26,16,19,16,10,0,12,26
0021200105,2012-11-13,1610612754,IND,72,24,75,5,15,19,25,14,35,14,8,7,12,16,1610612761,TOR,74,26,72,6,12,16,19,8,37,13,4,1,12,23
0021200104,2012-11-13,1610612753,ORL,89,37,75,5,14,10,17,9,33,28,7,5,20,9,1610612752,NYK,99,41,84,9,24,8,11,6,25,15,11,1,9,14
0021200103,2012-11-13,1610612766,CHA,92,31,78,3,13,27,32,13,37,17,8,7,12,20,1610612764,WAS,76,25,84,5,31,21,32,18,32,18,5,10,17,24
0021200111,2012-11-14,1610612749,MIL,99,38,91,3,16,20,25,14,32,24,11,8,6,22,1610612754,IND,85,30,80,5,20,20,31,16,37,19,3,4,19,18
0021200112,2012-11-14,1610612745,HOU,100,36,80,10,29,18,22,7,33,19,3,7,11,17,1610612740,NOH,96,34,84,8,24,20,21,9,29,17,6,8,10,16
0021200110,2012-11-14,1610612738,BOS,98,36,72,4,10,22,29,4,29,24,8,4,9,17,1610612762,UTA,93,33,82,7,15,20,28,18,30,18,3,6,12,19
0021200109,2012-11-14,1610612755,PHI,76,25,84,5,16,21,32,11,27,15,10,4,4,21,1610612765,DET,94,35,73,3,7,21,31,12,45,27,3,7,17,25
0021200118,2012-11-14,1610612744,GSW,92,33,71,5,18,21,25,10,34,23,7,1,23,22,1610612737,ATL,88,34,78,7,23,13,18,5,24,21,11,4,12,18
0021200117,2012-11-14,1610612746,LAC,107,35,72,10,21,27,32,9,29,22,11,8,18,25,1610612748,MIA,100,35,77,9,21,21,29,11,25,22,11,6,19,25
0021200114,2012-11-14,1610612750,MIN,87,31,81,5,19,20,37,19,34,20,7,11,17,14,1610612766,CHA,89,38,84,4,16,9,14,9,34,15,11,12,15,26
0021200113,2012-11-14,1610612760,OKC,97,35,72,6,13,21,26,10,30,23,6,6,15,19,1610612763,MEM,107,44,93,7,17,12,14,12,27,22,6,3,8,23
0021200116,2012-11-14,1610612756,PHX,106,42,105,6,21,16,17,20,31,19,6,6,12,27,1610612741,CHI,112,44,88,6,12,18,25,15,31,26,7,5,15,21
0021200115,2012-11-14,1610612742,DAL,107,39,78,3,11,26,33,14,26,20,6,4,13,15,1610612764,WAS,101,39,81,13,27,10,11,9,25,24,8,4,16,24
0021200120,2012-11-15,1610612759,SAS,100,38,87,8,29,16,21,13,35,21,4,7,10,20,1610612752,NYK,104,39,86,11,26,15,23,10,31,17,6,6,7,19
0021200121,2012-11-15,1610612743,DEN,93,37,88,6,20,13,19,21,27,19,6,7,13,20,1610612748,MIA,98,36,77,13,27,13,16,5,24,24,5,9,11,14
0021200119,2012-11-15,1610612751,BKN,102,36,85,8,22,22,28,18,29,19,7,7,11,18,1610612738,BOS,97,35,75,7,13,20,25,12,32,17,8,3,13,24
0021200130,2012-11-16,1610612747,LAL,114,42,89,8,21,22,28,17,31,25,7,9,11,15,1610612756,PHX,102,45,92,5,14,7,15,12,26,27,8,8,15,25
0021200127,2012-11-16,1610612763,MEM,105,37,76,5,15,26,32,12,23,15,7,6,14,24,1610612752,NYK,95,37,72,5,19,16,21,10,24,18,7,6,13,26
0021200126,2012-11-16,1610612750,MIN,98,34,79,7,18,23,29,11,23,19,6,12,12,23,1610612744,GSW,106,43,85,2,15,18,26,17,33,21,3,5,15,26
0021200125,2012-11-16,1610612740,NOH,95,33,78,7,12,22,28,15,25,23,7,4,11,20,1610612760,OKC,110,40,74,14,29,16,20,7,29,31,7,7,13,24
0021200124,2012-11-16,1610612754,IND,103,39,83,6,16,19,31,10,36,23,11,5,8,15,1610612742,DAL,83,30,81,2,13,21,25,8,36,16,3,5,11,23
0021200129,2012-11-16,1610612757,POR,119,44,86,10,25,21,29,10,27,21,4,8,15,24,1610612745,HOU,117,41,88,9,25,26,31,16,31,24,9,3,18,29
0021200128,2012-11-16,1610612758,SAC,96,39,85,8,20,10,14,10,27,25,11,0,14,22,1610612737,ATL,112,42,76,8,15,20,27,10,32,24,8,5,15,14
0021200122,2012-11-16,1610612755,PHI,99,40,87,10,18,9,10,11,32,20,5,7,10,19,1610612762,UTA,93,36,81,7,22,14,18,10,30,23,8,6,11,15
0021200123,2012-11-16,1610612765,DET,106,44,82,2,8,16,20,6,24,21,8,4,14,18,1610612753,ORL,110,44,89,7,17,15,17,14,30,27,7,3,14,17
0021200133,2012-11-17,1610612764,WAS,76,31,85,5,16,9,12,16,28,18,10,6,15,20,1610612762,UTA,83,31,82,2,9,19,27,26,34,18,7,6,17,13
0021200134,2012-11-17,1610612766,CHA,87,32,85,4,13,19,28,15,31,17,7,5,16,25,1610612763,MEM,94,31,80,2,14,30,34,12,32,17,10,7,14,23
0021200131,2012-11-17,1610612738,BOS,107,43,76,6,15,15,19,7,30,37,7,2,13,23,1610612761,TOR,89,30,70,8,22,21,31,9,26,22,7,4,15,23
0021200132,2012-11-17,1610612746,LAC,101,37,75,5,16,22,30,10,31,21,10,10,12,20,1610612741,CHI,80,30,89,2,14,18,22,21,24,18,7,4,15,20
0021200136,2012-11-17,1610612749,MIL,117,43,93,13,25,18,24,16,25,28,9,4,11,18,1610612740,NOH,113,41,77,10,21,21,22,8,28,32,4,2,19,26
0021200135,2012-11-17,1610612739,CLE,95,36,96,8,25,15,20,13,25,21,12,4,11,15,1610612742,DAL,103,38,74,10,23,17,20,8,34,26,6,14,20,19
0021200138,2012-11-17,1610612756,PHX,88,34,79,5,18,15,21,9,29,16,13,3,16,18,1610612748,MIA,97,38,71,8,19,13,19,4,32,20,10,3,19,21
0021200137,2012-11-17,1610612759,SAS,126,47,88,16,27,16,20,14,26,33,11,6,14,21,1610612743,DEN,100,39,78,4,11,18,26,12,27,19,8,2,21,19
0021200146,2012-11-18,1610612747,LAL,119,46,85,9,20,18,28,9,32,27,10,3,13,15,1610612745,HOU,108,44,90,9,23,11,18,11,31,30,8,1,15,22
0021200140,2012-11-18,1610612761,TOR,97,38,80,7,18,14,23,10,30,22,8,6,10,21,1610612753,ORL,86,32,80,4,13,18,21,8,32,18,2,1,15,22
0021200141,2012-11-18,1610612755,PHI,86,34,80,9,20,9,12,9,32,27,8,9,11,15,1610612739,CLE,79,30,84,5,20,14,15,18,30,14,6,4,15,16
0021200142,2012-11-18,1610612758,SAC,90,37,80,6,18,10,19,15,27,13,6,4,17,24,1610612751,BKN,99,36,75,5,17,22,25,7,26,22,8,6,10,18
0021200143,2012-11-18,1610612760,OKC,119,42,83,13,20,22,26,10,30,31,9,3,10,16,1610612744,GSW,109,43,82,5,16,18,22,8,27,23,8,4,13,18
0021200144,2012-11-18,1610612765,DET,103,39,72,4,11,21,26,7,32,23,8,1,16,22,1610612738,BOS,83,32,71,4,17,15,19,7,23,12,7,0,17,21
0021200145,2012-11-18,1610612757,POR,102,39,79,9,22,15,20,10,24,15,8,1,16,17,1610612741,CHI,94,37,75,4,16,16,18,6,29,25,9,3,19,20
0021200139,2012-11-18,1610612752,NYK,88,33,90,7,25,15,19,15,33,19,9,4,8,15,1610612754,IND,76,28,71,8,20,12,18,9,38,21,4,7,19,18
0021200153,2012-11-19,1610612762,UTA,102,37,92,9,21,19,23,14,41,30,4,11,14,23,1610612745,HOU,91,30,86,7,21,24,31,15,34,18,4,9,14,22
0021200152,2012-11-19,1610612759,SAS,87,29,82,6,20,23,28,13,29,16,7,3,13,19,1610612746,LAC,92,40,85,1,12,11,19,17,35,13,7,7,17,20
0021200151,2012-11-19,1610612742,DAL,101,37,86,10,21,17,24,7,36,24,12,11,16,22,1610612744,GSW,105,37,91,9,24,22,30,19,43,19,10,2,20,24
0021200150,2012-11-19,1610612763,MEM,92,36,78,6,17,14,17,12,21,23,10,4,17,20,1610612743,DEN,97,36,81,5,15,20,28,21,26,21,9,3,17,15
0021200148,2012-11-19,1610612766,CHA,102,36,82,3,11,27,30,11,33,22,7,5,16,14,1610612749,MIL,98,44,93,2,16,8,11,9,30,26,5,12,14,27
0021200149,2012-11-19,1610612737,ATL,81,34,89,5,25,8,13,11,37,18,12,4,13,18,1610612753,ORL,72,31,82,2,10,8,14,11,44,17,6,5,19,19
0021200147,2012-11-19,1610612764,WAS,89,31,87,4,17,23,31,14,22,13,10,2,10,27,1610612754,IND,96,34,70,3,19,25,29,8,38,20,5,10,20,27
0021200156,2012-11-20,1610612747,LAL,95,35,73,6,21,19,37,8,35,23,5,5,11,18,1610612751,BKN,90,34,82,7,23,15,21,14,32,24,7,3,13,26
0021200155,2012-11-20,1610612740,NOH,80,29,69,8,18,14,21,5,31,16,2,3,13,21,1610612752,NYK,102,37,83,14,36,14,19,13,36,19,6,3,10,20
0021200154,2012-11-20,1610612755,PHI,106,40,85,9,24,17,19,9,32,25,6,10,8,23,1610612761,TOR,98,37,82,4,16,20,29,12,36,28,2,5,11,20
0021200170,2012-11-21,1610612744,GSW,102,40,75,7,15,15,19,12,31,24,3,1,15,17,1610612751,BKN,93,38,83,6,23,11,15,14,21,26,7,6,8,16
0021200168,2012-11-21,1610612756,PHX,114,46,77,7,17,15,18,7,28,22,12,3,13,18,1610612757,POR,87,31,77,5,19,20,26,13,19,14,7,2,20,21
0021200169,2012-11-21,1610612758,SAC,113,44,81,7,15,18,22,9,32,23,9,4,16,27,1610612747,LAL,97,29,65,12,26,27,39,6,27,16,6,4,20,22
0021200165,2012-11-21,1610612745,HOU,93,32,74,7,19,22,31,10,35,15,8,6,23,18,1610612741,CHI,89,38,95,2,16,11,19,16,32,20,11,7,14,22
