GameId,GameDate,HomeTeamId,Team,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,RoadTeamId,Team,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF
0021000011,2010-10-27,1610612760,OKC,106,32,78,4,18,38,47,9,35,17,11,10,12,15,1610612741,CHI,95,40,93,2,14,13,22,15,36,21,6,6,14,28
0021000017,2010-10-28,1610612753,ORL,112,43,77,8,24,18,32,11,42,20,5,3,21,22,1610612764,WAS,83,29,78,4,19,21,30,3,22,17,10,3,13,25
0021000018,2010-10-28,1610612762,UTA,94,36,84,3,13,19,27,14,31,19,8,6,16,28,1610612756,PHX,110,37,80,10,26,26,34,12,32,20,11,4,14,25
0021000029,2010-10-29,1610612744,GSW,109,43,81,14,24,9,17,9,37,32,8,7,17,25,1610612746,LAC,91,32,83,5,18,22,32,14,26,17,7,1,16,16
0021000028,2010-10-29,1610612742,DAL,90,34,72,6,18,16,24,8,37,24,7,6,18,22,1610612763,MEM,91,31,80,4,15,25,36,14,31,17,12,3,13,24
0021000027,2010-10-29,1610612740,NOH,101,38,77,6,17,19,24,11,24,23,11,8,15,22,1610612743,DEN,95,35,72,6,15,19,25,11,26,19,9,2,19,22
0021000026,2010-10-29,1610612750,MIN,96,32,85,6,22,26,36,20,42,13,8,11,18,27,1610612749,MIL,85,31,87,3,20,20,25,9,30,18,4,5,13,29
0021000025,2010-10-29,1610612748,MIA,96,33,81,9,18,21,27,14,37,17,6,5,12,27,1610612753,ORL,70,21,69,4,24,24,34,8,32,5,5,3,14,20
0021000024,2010-10-29,1610612765,DET,104,40,85,8,12,16,20,15,28,16,1,7,18,27,1610612760,OKC,105,33,85,2,15,37,44,18,29,16,14,4,12,20
0021000023,2010-10-29,1610612738,BOS,105,44,91,5,16,12,18,14,40,33,2,1,17,23,1610612752,NYK,101,37,85,9,27,18,27,9,29,24,8,9,10,20
0021000030,2010-10-29,1610612756,PHX,106,44,93,9,24,9,13,12,31,21,4,7,10,14,1610612747,LAL,114,46,95,12,27,10,12,13,33,21,8,3,10,14
0021000019,2010-10-29,1610612766,CHA,101,31,70,4,12,35,45,15,30,17,3,7,17,21,1610612754,IND,104,36,80,12,29,20,24,9,25,25,5,11,10,28
0021000020,2010-10-29,1610612751,NJN,106,32,61,6,11,36,45,5,38,18,2,4,26,30,1610612758,SAC,100,39,93,5,20,17,26,10,21,21,7,3,12,32
0021000021,2010-10-29,1610612755,PHI,101,35,85,5,11,26,33,12,24,24,9,6,8,21,1610612737,ATL,104,36,70,6,17,26,31,10,36,24,3,8,20,26
0021000022,2010-10-29,1610612761,TOR,101,39,82,6,20,17,18,11,35,24,11,5,19,19,1610612739,CLE,81,32,84,9,19,8,10,9,24,15,9,2,19,19
0021000039,2010-10-30,1610612759,SAS,90,33,85,6,26,18,21,11,30,24,7,6,13,19,1610612740,NOH,99,39,78,7,11,14,17,3,37,20,7,5,14,18
0021000038,2010-10-30,1610612749,MIL,98,32,71,11,22,23,27,14,26,19,7,5,18,23,1610612766,CHA,88,30,64,9,19,19,23,5,23,13,6,5,18,28
0021000035,2010-10-30,1610612741,CHI,101,37,86,5,18,22,31,14,37,17,11,10,15,26,1610612765,DET,91,31,82,5,18,24,35,12,32,14,8,7,16,25
0021000034,2010-10-30,1610612754,IND,99,37,89,7,24,18,25,16,35,18,10,6,18,16,1610612755,PHI,86,36,82,6,11,8,16,12,34,13,9,11,19,26
0021000037,2010-10-30,1610612745,HOU,94,37,81,3,19,17,21,9,35,19,4,7,19,26,1610612743,DEN,107,34,90,10,27,29,33,13,35,16,9,4,12,24
0021000036,2010-10-30,1610612763,MEM,109,43,93,8,20,15,18,9,34,27,22,4,17,25,1610612750,MIN,89,31,89,6,20,21,32,19,38,15,9,3,28,21
0021000032,2010-10-30,1610612739,CLE,104,39,80,6,19,20,29,10,25,22,8,2,13,19,1610612758,SAC,107,40,77,9,15,18,24,11,32,24,7,4,14,21
0021000033,2010-10-30,1610612752,NYK,95,37,88,7,28,14,25,18,33,16,8,6,17,24,1610612757,POR,100,37,76,6,13,20,30,9,32,22,7,7,14,22
0021000031,2010-10-30,1610612737,ATL,99,34,81,5,19,26,30,13,30,19,4,4,16,22,1610612764,WAS,95,38,76,4,12,15,21,8,26,16,8,13,17,25
0021000041,2010-10-31,1610612746,LAC,83,28,82,4,21,23,31,15,33,17,7,3,16,23,1610612742,DAL,99,36,77,7,16,20,29,8,33,23,7,7,14,22
0021000042,2010-10-31,1610612760,OKC,99,32,80,5,20,30,34,7,31,10,9,5,14,27,1610612762,UTA,120,44,83,7,11,25,30,8,34,32,6,3,15,25
0021000043,2010-10-31,1610612747,LAL,107,39,88,6,19,23,30,18,38,25,9,5,20,18,1610612744,GSW,83,36,89,5,20,6,13,15,27,27,11,4,17,26
0021000040,2010-10-31,1610612751,NJN,78,30,85,3,14,15,23,19,24,16,5,0,15,19,1610612748,MIA,101,36,67,5,16,24,34,5,35,29,10,6,8,21
0021000044,2010-11-01,1610612741,CHI,110,43,71,5,13,19,32,9,27,27,4,4,15,33,1610612757,POR,98,33,80,0,14,32,41,16,19,15,9,2,10,27
0021000045,2010-11-01,1610612758,SAC,111,42,88,5,12,22,27,16,24,15,5,4,11,24,1610612761,TOR,108,39,85,9,21,21,29,17,25,19,3,3,14,26
0021000046,2010-11-01,1610612746,LAC,88,38,82,4,13,8,16,10,30,26,10,6,17,18,1610612759,SAS,97,38,79,9,21,12,15,7,32,28,11,3,18,21
0021000047,2010-11-02,1610612739,CLE,88,32,74,5,17,19,26,10,34,15,2,4,14,22,1610612737,ATL,100,37,84,5,17,21,30,14,29,26,7,7,7,17
0021000048,2010-11-02,1610612764,WAS,116,37,78,6,12,36,43,9,27,24,15,2,21,24,1610612755,PHI,115,44,80,4,15,23,29,7,28,34,10,3,22,30
0021000049,2010-11-02,1610612765,DET,86,35,78,2,9,14,20,11,27,13,2,2,17,19,1610612738,BOS,109,42,81,7,21,18,18,10,26,33,10,7,8,19
0021000050,2010-11-02,1610612748,MIA,129,46,79,12,21,25,31,8,39,31,9,7,14,27,1610612750,MIN,97,31,84,6,18,29,38,13,27,14,10,2,18,23
0021000053,2010-11-02,1610612747,LAL,124,43,84,14,23,24,30,20,39,22,8,4,19,23,1610612763,MEM,105,38,92,7,14,22,29,15,21,22,12,5,12,21
0021000052,2010-11-02,1610612749,MIL,76,27,72,3,15,19,25,11,29,16,4,4,17,11,1610612757,POR,90,38,80,7,24,7,9,10,29,21,10,8,12,24
0021000056,2010-11-03,1610612753,ORL,128,46,92,15,31,21,32,17,39,27,9,15,13,26,1610612750,MIN,86,28,84,6,16,24,28,13,27,11,6,4,18,29
0021000057,2010-11-03,1610612755,PHI,101,38,81,4,12,21,25,9,45,21,9,8,10,18,1610612754,IND,75,28,89,7,22,12,17,11,35,19,6,5,13,19
0021000058,2010-11-03,1610612738,BOS,105,37,79,4,12,27,32,10,33,24,9,6,16,29,1610612749,MIL,102,36,86,5,13,25,31,13,29,17,4,1,15,24
0021000059,2010-11-03,1610612745,HOU,99,39,93,8,24,13,18,11,34,22,4,6,12,26,1610612740,NOH,107,36,79,5,13,30,42,12,33,20,9,11,8,22
0021000060,2010-11-03,1610612743,DEN,101,41,89,10,28,9,12,13,26,25,7,3,11,21,1610612742,DAL,102,39,84,7,15,17,19,12,33,22,6,5,13,17
0021000062,2010-11-03,1610612756,PHX,110,41,92,8,21,20,23,16,24,20,9,7,13,25,1610612759,SAS,112,42,77,6,14,22,32,11,34,22,6,4,23,22
0021000061,2010-11-03,1610612762,UTA,125,48,85,7,16,22,25,7,28,30,9,4,14,28,1610612761,TOR,108,36,79,3,13,33,42,10,26,16,9,4,16,25
0021000064,2010-11-03,1610612746,LAC,107,42,80,8,16,15,27,7,34,22,5,6,12,18,1610612760,OKC,92,34,90,4,26,20,23,16,31,17,4,2,12,20
0021000063,2010-11-03,1610612744,GSW,115,38,92,13,30,26,34,19,29,26,11,8,19,23,1610612763,MEM,109,42,82,8,18,17,25,9,30,28,10,2,19,26
0021000065,2010-11-03,1610612758,SAC,100,40,91,6,22,14,23,12,37,20,4,4,8,26,1610612747,LAL,112,39,84,11,21,23,28,7,36,24,4,4,6,22
0021000055,2010-11-03,1610612751,NJN,83,32,75,5,17,14,15,8,28,21,4,7,16,21,1610612766,CHA,85,31,72,5,19,18,23,11,30,21,7,3,16,18
0021000054,2010-11-03,1610612737,ATL,94,36,67,3,14,19,23,3,32,25,3,3,13,13,1610612765,DET,85,36,90,3,17,10,15,17,21,21,7,2,8,21
0021000067,2010-11-04,1610612757,POR,106,43,92,4,16,16,20,15,23,27,8,2,10,19,1610612760,OKC,107,40,81,3,15,24,26,15,32,12,3,5,16,24
0021000066,2010-11-04,1610612741,CHI,112,42,81,9,19,19,27,12,30,27,8,6,20,21,1610612752,NYK,120,40,80,16,24,24,29,10,28,27,12,6,17,25
0021000078,2010-11-05,1610612744,GSW,85,35,93,2,14,13,22,21,31,16,11,3,16,23,1610612762,UTA,78,30,76,3,14,15,21,10,36,18,9,6,19,23
0021000079,2010-11-05,1610612747,LAL,108,37,77,7,21,27,32,7,24,22,12,5,12,20,1610612761,TOR,103,41,87,5,13,16,19,19,30,22,9,2,21,22
0021000069,2010-11-05,1610612753,ORL,105,34,71,11,28,26,32,13,37,16,5,3,17,11,1610612751,NJN,90,36,84,10,22,8,9,7,24,20,7,3,10,27
0021000068,2010-11-05,1610612754,IND,90,29,75,6,24,26,30,4,40,11,6,9,19,24,1610612749,MIL,94,32,83,8,20,22,30,9,36,16,9,2,15,24
0021000077,2010-11-05,1610612743,DEN,111,43,83,5,21,20,22,8,29,26,6,3,9,17,1610612746,LAC,104,43,86,2,15,16,25,11,30,28,6,2,10,16
0021000076,2010-11-05,1610612756,PHX,123,43,101,14,35,23,32,21,34,23,13,2,28,29,1610612763,MEM,118,45,96,6,19,22,34,16,32,21,18,7,26,30
0021000075,2010-11-05,1610612740,NOH,96,39,79,4,14,14,17,10,32,26,9,1,13,22,1610612748,MIA,93,33,78,5,21,22,24,8,28,19,6,5,13,17
0021000074,2010-11-05,1610612750,MIN,103,42,99,8,22,11,12,16,26,24,8,8,11,22,1610612737,ATL,113,44,81,4,18,21,26,8,35,27,5,8,15,15
0021000073,2010-11-05,1610612738,BOS,110,42,82,4,11,22,25,3,28,27,11,3,14,20,1610612741,CHI,105,42,85,4,10,17,18,7,36,25,7,2,19,23
0021000072,2010-11-05,1610612752,NYK,112,44,87,12,29,12,18,13,28,23,11,11,18,21,1610612764,WAS,91,34,75,4,16,19,22,9,28,13,6,2,23,18
0021000071,2010-11-05,1610612765,DET,97,32,75,7,13,26,27,9,22,14,11,3,12,13,1610612766,CHA,90,37,67,9,20,7,11,8,30,28,7,9,22,18
0021000070,2010-11-05,1610612755,PHI,116,46,83,6,17,18,25,10,20,26,10,7,14,32,1610612739,CLE,123,41,75,3,13,38,48,13,28,22,6,1,17,17
0021000080,2010-11-06,1610612766,CHA,88,36,75,6,15,10,11,3,37,22,3,6,16,22,1610612753,ORL,91,34,82,10,32,13,21,7,30,22,4,6,7,11
0021000086,2010-11-06,1610612762,UTA,109,40,97,6,18,23,31,17,26,21,6,7,10,23,1610612746,LAC,107,37,86,5,20,28,32,14,37,16,6,9,22,31
0021000085,2010-11-06,1610612742,DAL,92,34,76,4,15,20,26,11,35,12,7,5,21,16,1610612743,DEN,103,37,82,13,21,16,21,9,29,21,16,2,12,17
0021000088,2010-11-06,1610612758,SAC,91,34,79,5,20,18,24,15,26,16,8,10,20,24,1610612763,MEM,100,40,83,3,15,17,23,13,30,13,7,5,15,19
0021000087,2010-11-06,1610612757,POR,97,34,75,4,16,25,28,14,29,19,10,5,18,27,1610612761,TOR,84,28,76,1,17,27,34,17,27,11,10,1,17,27
0021000082,2010-11-06,1610612748,MIA,101,36,74,6,15,23,29,6,38,19,7,7,12,16,1610612751,NJN,89,35,85,8,20,11,17,11,30,17,5,3,13,21
0021000081,2010-11-06,1610612764,WAS,102,39,88,8,21,16,20,11,33,26,8,7,14,19,1610612739,CLE,107,39,82,8,18,21,26,5,32,19,7,2,12,17
0021000084,2010-11-06,1610612759,SAS,124,49,101,9,21,17,25,13,34,28,11,6,11,22,1610612745,HOU,121,47,99,9,20,18,21,14,34,24,5,3,16,21
0021000083,2010-11-06,1610612749,MIL,81,32,83,4,16,13,20,11,31,17,8,0,10,20,1610612740,NOH,87,31,69,7,17,18,22,10,37,17,6,5,19,22
0021000090,2010-11-07,1610612737,ATL,114,45,83,7,23,17,22,13,27,29,6,4,14,22,1610612756,PHX,118,45,81,11,23,17,22,11,24,28,7,1,14,20
0021000091,2010-11-07,1610612765,DET,102,37,82,9,17,19,28,13,33,27,8,4,11,17,1610612744,GSW,97,36,84,6,23,19,23,15,31,19,6,2,14,22
0021000092,2010-11-07,1610612745,HOU,120,38,86,5,16,39,47,10,39,23,9,4,6,22,1610612750,MIN,94,34,91,3,13,23,33,19,35,11,5,5,16,34
0021000093,2010-11-07,1610612760,OKC,83,32,75,4,10,15,17,9,31,17,9,2,18,21,1610612738,BOS,92,36,76,4,10,16,20,8,32,22,9,3,11,16
0021000094,2010-11-07,1610612747,LAL,121,50,91,8,17,13,15,14,35,33,6,4,15,26,1610612757,POR,96,32,75,6,20,26,31,6,19,21,4,2,13,15
0021000089,2010-11-07,1610612752,NYK,96,34,85,3,19,25,35,14,35,20,12,6,16,25,1610612755,PHI,106,37,78,7,18,25,35,8,37,20,9,3,16,23
0021000100,2010-11-08,1610612742,DAL,89,33,66,6,15,17,20,4,34,20,6,8,17,12,1610612738,BOS,87,38,91,4,8,7,7,14,28,24,11,2,12,21
0021000096,2010-11-08,1610612753,ORL,93,37,86,4,22,15,24,11,32,16,9,2,10,18,1610612737,ATL,89,36,76,4,13,13,16,9,37,18,6,3,15,24
0021000097,2010-11-08,1610612761,TOR,102,38,83,4,14,22,27,11,21,19,12,3,16,23,1610612744,GSW,109,39,74,5,16,26,32,11,31,19,13,7,20,26
0021000098,2010-11-08,1610612741,CHI,94,34,82,5,13,21,33,8,39,20,6,12,15,19,1610612743,DEN,92,34,78,7,18,17,24,6,38,15,8,7,18,21
0021000099,2010-11-08,1610612763,MEM,109,40,84,5,15,24,28,16,29,19,12,2,14,22,1610612756,PHX,99,38,80,9,31,14,21,13,28,23,5,4,22,19
0021000095,2010-11-08,1610612766,CHA,91,33,83,6,19,19,24,15,26,19,7,10,13,18,1610612759,SAS,95,36,85,12,26,11,17,15,31,22,9,9,16,20
0021000104,2010-11-09,1610612749,MIL,107,40,78,5,16,22,28,12,33,18,9,5,13,22,1610612752,NYK,80,28,74,5,19,19,21,9,25,19,6,6,20,29
0021000105,2010-11-09,1610612740,NOH,101,39,77,8,16,15,21,5,28,29,11,7,13,24,1610612746,LAC,82,31,67,5,16,15,18,7,32,19,4,2,25,21
0021000106,2010-11-09,1610612757,POR,100,40,80,6,14,14,16,11,34,26,10,5,14,18,1610612765,DET,78,31,73,6,17,10,18,6,27,16,7,5,17,18
0021000107,2010-11-09,1610612747,LAL,99,40,89,7,21,12,16,14,28,24,9,3,18,19,1610612750,MIN,94,35,92,8,21,16,19,26,28,23,12,3,25,21
0021000101,2010-11-09,1610612754,IND,144,56,87,16,30,16,21,10,35,37,7,7,14,20,1610612743,DEN,113,39,90,8,17,27,30,13,19,22,9,4,10,20
0021000102,2010-11-09,1610612751,NJN,91,33,81,6,20,19,21,13,32,18,5,7,12,19,1610612739,CLE,93,36,82,9,17,12,22,12,32,27,2,2,8,18
0021000103,2010-11-09,1610612748,MIA,114,36,82,6,15,36,47,10,36,21,3,7,11,20,1610612762,UTA,116,45,93,8,19,18,21,10,34,30,6,5,12,32
0021000117,2010-11-10,1610612758,SAC,89,32,72,5,20,20,32,8,33,25,6,8,19,23,1610612750,MIN,98,41,87,4,11,12,20,12,29,15,5,2,15,24
0021000115,2010-11-10,1610612760,OKC,109,36,73,2,14,35,37,5,29,17,11,7,14,22,1610612755,PHI,103,39,81,5,15,20,27,12,25,25,8,1,16,25
0021000116,2010-11-10,1610612759,SAS,107,35,71,11,18,26,30,10,31,21,6,11,16,17,1610612746,LAC,95,40,86,7,10,8,14,13,21,21,10,4,14,24
0021000113,2010-11-10,1610612752,NYK,117,36,77,7,31,38,43,9,32,17,10,4,20,25,1610612744,GSW,122,47,89,5,10,23,32,9,27,23,13,3,14,33
0021000114,2010-11-10,1610612763,MEM,91,38,84,4,14,11,19,12,28,20,4,3,12,10,1610612742,DAL,106,46,85,9,25,5,11,11,38,30,8,5,9,19
0021000111,2010-11-10,1610612764,WAS,98,39,88,6,13,14,22,16,35,25,10,10,17,24,1610612745,HOU,91,34,87,6,20,17,19,10,34,20,6,7,14,21
0021000112,2010-11-10,1610612739,CLE,87,34,77,3,12,16,22,7,33,21,3,3,11,25,1610612751,NJN,95,34,82,8,17,19,35,15,33,21,4,5,8,21
0021000110,2010-11-10,1610612761,TOR,96,37,81,3,10,19,25,14,24,23,7,5,17,26,1610612766,CHA,101,34,69,6,14,27,33,8,28,23,9,13,16,22
0021000108,2010-11-10,1610612737,ATL,91,36,73,5,13,14,21,7,25,24,3,3,17,16,1610612749,MIL,108,45,87,8,15,10,14,11,33,23,11,3,12,16
0021000109,2010-11-10,1610612753,ORL,94,34,79,12,32,14,25,18,23,23,7,4,21,21,1610612762,UTA,104,37,74,5,14,25,28,6,29,24,7,3,14,22
0021000120,2010-11-11,1610612743,DEN,118,43,88,7,25,25,31,11,32,25,5,5,10,20,1610612747,LAL,112,40,98,9,29,23,30,18,32,19,8,6,10,25
0021000119,2010-11-11,1610612741,CHI,120,46,84,7,19,21,23,11,35,29,14,10,12,7,1610612744,GSW,90,39,95,7,23,5,7,18,21,20,9,4,19,16
0021000118,2010-11-11,1610612748,MIA,107,36,72,3,16,32,41,11,26,18,4,4,14,22,1610612738,BOS,112,43,79,9,16,17,25,9,26,24,5,0,10,30
0021000125,2010-11-12,1610612750,MIN,112,44,101,8,20,16,21,17,39,22,9,8,14,22,1610612752,NYK,103,35,92,11,29,22,25,11,32,22,9,11,13,17
0021000124,2010-11-12,1610612764,WAS,85,36,86,5,21,8,10,13,17,27,13,9,12,19,1610612766,CHA,93,34,69,7,16,18,24,16,32,23,5,6,22,14
0021000123,2010-11-12,1610612753,ORL,106,39,74,12,24,16,29,7,27,23,7,6,16,23,1610612761,TOR,110,40,80,6,13,24,31,12,27,20,9,3,15,24
0021000122,2010-11-12,1610612754,IND,99,40,89,9,22,10,13,11,30,20,4,4,15,22,1610612745,HOU,102,39,78,7,18,17,25,9,32,17,9,9,15,16
0021000129,2010-11-12,1610612746,LAC,107,37,80,4,20,29,38,12,37,19,9,4,21,26,1610612765,DET,113,39,82,11,18,24,36,7,27,21,10,3,11,25
0021000128,2010-11-12,1610612760,OKC,110,40,73,6,12,24,26,9,21,20,8,8,12,23,1610612757,POR,108,41,76,7,15,19,24,11,19,25,7,4,15,19
0021000127,2010-11-12,1610612756,PHX,103,41,79,4,12,17,27,13,29,19,8,3,11,13,1610612758,SAC,89,36,88,5,18,12,19,21,29,18,6,1,11,22
0021000126,2010-11-12,1610612742,DAL,99,35,79,6,22,23,29,16,31,19,10,4,10,20,1610612755,PHI,90,37,83,2,16,14,23,14,28,22,6,3,13,22
0021000121,2010-11-12,1610612737,ATL,86,35,71,5,19,11,21,11,30,23,5,5,15,22,1610612762,UTA,90,36,84,4,12,14,19,15,28,25,7,3,9,18
0021000134,2010-11-13,1610612741,CHI,103,34,76,9,23,26,34,12,28,24,9,10,14,14,1610612764,WAS,96,40,89,12,20,4,8,17,30,25,9,6,23,26
0021000133,2010-11-13,1610612748,MIA,109,40,79,3,10,26,36,11,27,18,5,2,9,22,1610612761,TOR,100,37,82,5,19,21,29,13,31,17,5,4,11,29
0021000136,2010-11-13,1610612740,NOH,107,37,77,8,24,25,27,10,30,23,8,5,11,20,1610612757,POR,87,33,81,4,17,17,19,13,25,15,6,7,13,24
0021000135,2010-11-13,1610612763,MEM,110,44,83,2,9,20,24,9,29,20,9,5,17,23,1610612738,BOS,116,45,78,7,12,19,26,3,29,32,12,5,14,21
0021000138,2010-11-13,1610612759,SAS,116,41,85,8,18,26,31,10,37,21,10,5,13,19,1610612755,PHI,93,34,82,4,9,21,24,8,30,13,5,6,15,21
0021000137,2010-11-13,1610612749,MIL,79,28,83,6,16,17,21,19,39,15,8,9,18,14,1610612744,GSW,72,28,82,10,22,6,10,11,31,18,10,4,15,23
0021000131,2010-11-13,1610612751,NJN,90,35,71,8,18,12,15,2,29,15,3,5,12,21,1610612753,ORL,91,32,77,8,25,19,26,13,30,18,4,4,9,14
0021000132,2010-11-13,1610612739,CLE,85,32,83,2,15,19,23,11,30,15,6,3,12,19,1610612754,IND,99,36,79,10,25,17,17,7,35,21,5,7,13,25
0021000130,2010-11-13,1610612766,CHA,95,35,79,8,21,17,24,13,30,26,5,8,8,24,1610612762,UTA,96,35,79,4,14,22,29,11,29,22,4,7,9,22
0021000139,2010-11-14,1610612737,ATL,111,36,80,5,11,34,39,15,25,22,12,7,15,25,1610612750,MIN,105,37,78,8,21,23,31,12,27,21,9,4,21,27
0021000140,2010-11-14,1610612758,SAC,94,39,86,2,18,14,21,18,23,14,10,3,12,16,1610612765,DET,100,41,76,3,9,15,19,9,28,18,7,5,12,17
0021000141,2010-11-14,1610612760,OKC,104,38,84,4,13,24,30,5,31,20,8,6,12,23,1610612759,SAS,117,36,88,11,20,34,38,13,32,16,9,5,12,21
0021000142,2010-11-14,1610612752,NYK,96,38,87,3,16,17,24,9,33,15,5,7,12,24,1610612745,HOU,104,36,80,6,18,26,36,11,36,28,8,1,14,23
0021000143,2010-11-14,1610612747,LAL,116,47,96,9,23,13,17,20,29,30,7,3,18,23,1610612756,PHX,121,43,84,22,40,13,19,10,22,31,11,3,12,23
0021000149,2010-11-15,1610612744,GSW,101,36,85,7,18,22,27,14,30,22,13,5,12,25,1610612765,DET,97,33,74,7,19,24,36,9,33,22,8,3,16,20
0021000148,2010-11-15,1610612762,UTA,108,42,83,6,16,18,22,12,22,25,8,3,12,21,1610612760,OKC,115,38,75,6,15,33,34,14,25,18,9,6,12,21
0021000147,2010-11-15,1610612756,PHX,100,38,89,4,20,20,25,9,34,17,4,8,10,22,1610612743,DEN,94,37,89,3,17,17,25,11,41,12,4,1,16,20
0021000146,2010-11-15,1610612742,DAL,98,34,69,11,27,19,27,8,30,21,3,3,15,18,1610612740,NOH,95,34,77,11,25,16,24,12,30,20,9,3,13,26
0021000145,2010-11-15,1610612753,ORL,89,28,64,6,17,27,34,9,38,12,10,6,19,22,1610612763,MEM,72,29,80,3,14,11,20,15,24,17,10,4,18,27
0021000144,2010-11-15,1610612766,CHA,113,38,73,7,14,30,40,8,37,25,5,11,16,23,1610612750,MIN,110,43,93,9,20,15,23,9,28,21,5,9,10,27
0021000150,2010-11-15,1610612746,LAC,96,30,76,8,24,28,38,17,17,16,6,0,12,17,1610612751,NJN,110,43,72,6,15,18,19,9,26,32,5,8,12,28
0021000156,2010-11-16,1610612745,HOU,92,34,71,5,15,19,25,11,21,21,8,3,19,24,1610612741,CHI,95,36,74,8,12,15,28,14,26,18,12,4,19,24
0021000155,2010-11-16,1610612749,MIL,107,41,89,9,24,16,27,19,28,22,6,7,13,23,1610612747,LAL,118,42,78,10,16,24,29,8,32,24,9,4,13,20
0021000157,2010-11-16,1610612743,DEN,120,42,86,5,14,31,47,10,34,23,4,2,13,26,1610612752,NYK,118,43,98,9,31,23,33,15,36,24,4,12,11,33
0021000153,2010-11-16,1610612764,WAS,109,45,80,6,15,13,19,11,36,28,9,5,16,26,1610612761,TOR,94,35,86,4,11,20,26,15,21,19,8,0,13,18
0021000154,2010-11-16,1610612763,MEM,99,36,75,7,19,20,27,10,28,20,7,4,18,19,1610612757,POR,100,40,87,7,19,13,15,12,27,25,11,7,13,20
0021000151,2010-11-16,1610612739,CLE,101,37,80,8,20,19,25,3,35,28,6,3,7,18,1610612755,PHI,93,34,79,6,13,19,22,9,36,23,2,5,15,21
0021000152,2010-11-16,1610612754,IND,92,31,70,4,18,26,30,12,30,18,5,6,15,24,1610612737,ATL,102,37,74,8,15,20,23,5,25,26,4,8,9,24
0021000159,2010-11-17,1610612755,PHI,86,32,87,1,8,21,28,16,32,15,9,3,13,24,1610612761,TOR,94,34,73,2,12,24,29,6,38,20,4,5,13,21
0021000158,2010-11-17,1610612748,MIA,123,47,86,7,19,22,25,9,33,29,9,3,11,27,1610612756,PHX,96,32,72,5,19,27,37,6,26,19,4,4,17,22
0021000162,2010-11-17,1610612750,MIN,113,39,73,10,19,25,28,5,28,26,9,9,14,21,1610612746,LAC,111,42,87,8,23,19,25,15,28,24,8,2,16,22
