37,6,17,39,18,7,4,14,34,5,15,38,15,7,5,16,32,4,19,43,16,5,5,15,33,6,24,43,19,8,7,10,14,166
37,6,18,39,17,6,5,13,34,6,18,37,15,7,5,15,36,9,20,42,18,7,3,14,35,5,18,40,16,6,4,13,-7,215
36,5,17,40,18,7,5,12,33,5,17,37,15,6,5,14,32,3,17,39,16,5,6,15,34,5,19,45,19,9,5,13,1,161
35,5,18,40,17,7,5,13,34,5,18,37,15,7,4,14,35,3,20,40,18,8,6,12,33,4,21,41,18,7,5,16,-13,187
36,5,18,40,18,6,5,13,34,6,18,38,16,7,4,13,37,9,14,37,21,7,3,12,41,8,16,42,26,5,4,13,1,203
35,5,17,39,18,6,5,13,35,5,17,39,17,7,4,13,34,4,18,43,17,5,5,14,35,7,22,44,20,7,6,10,-10,178
35,5,17,39,17,6,5,12,35,5,16,39,17,6,4,13,35,6,18,39,21,9,5,13,34,5,17,37,18,7,4,15,-7,177
35,5,18,39,17,6,5,12,35,6,17,39,18,6,4,13,37,7,18,42,23,7,5,13,36,7,15,41,20,7,4,13,-13,199
35,5,17,38,17,6,5,12,36,6,17,40,18,6,5,13,40,3,19,41,20,7,4,15,42,7,17,36,26,8,6,12,-28,208
36,5,18,38,17,6,5,12,36,5,17,39,18,6,5,13,38,7,19,38,20,5,4,13,41,6,22,40,25,7,5,11,20,210
36,5,17,39,18,6,5,12,36,5,17,39,17,6,4,13,34,10,19,42,18,6,4,14,36,6,17,40,20,7,3,10,18,190
36,5,17,38,18,6,5,11,36,6,17,39,18,6,4,12,34,5,19,40,17,6,4,14,35,6,15,38,19,7,4,12,-7,197
36,5,17,38,18,6,5,11,35,6,17,39,18,6,5,13,36,3,18,40,24,6,4,16,36,5,19,39,20,7,6,13,10,150
36,5,17,39,18,6,5,11,34,6,17,40,17,6,5,13,34,6,20,40,18,6,4,16,38,5,22,45,22,9,5,14,34,194
36,5,17,40,18,6,5,11,34,6,18,38,17,6,4,13,32,5,18,37,18,7,2,16,35,7,16,39,22,8,5,14,-10,204
36,5,16,40,18,6,5,11,34,6,18,38,17,5,4,13,37,6,17,40,18,6,6,11,37,5,16,42,20,6,5,12,17,167
36,5,17,40,18,6,5,11,34,6,19,38,17,5,4,13,36,6,19,39,22,8,6,14,35,4,18,39,18,7,4,14,-6,218
37,5,16,40,18,6,5,11,34,6,18,38,17,6,4,13,35,7,18,40,20,6,4,15,39,6,22,46,22,9,5,14,30,196
37,5,17,40,18,6,5,11,34,5,18,38,17,6,4,13,36,6,16,40,20,6,3,14,39,5,20,40,21,6,5,13,31,199
37,5,17,40,18,6,5,11,34,5,18,38,17,5,4,13,36,7,20,42,19,7,4,14,34,5,20,38,18,7,4,12,-1,183
37,5,17,40,18,6,5,11,34,5,18,38,17,6,4,13,36,7,14,41,20,7,4,13,35,5,21,44,20,7,5,15,-16,178
37,5,16,41,18,6,5,11,34,5,18,39,17,5,4,13,36,7,17,41,20,7,3,14,37,5,18,41,20,7,6,14,33,165
37,5,16,41,18,6,6,11,34,5,18,40,17,5,4,14,37,4,17,42,19,7,3,15,41,7,20,43,27,8,6,14,-3,179
36,5,16,41,18,7,6,11,34,6,17,40,17,5,4,14,36,7,13,42,20,7,4,13,34,5,21,42,19,7,5,14,-23,165
36,5,16,41,18,7,5,11,34,6,17,39,17,5,4,14,39,6,18,36,19,8,5,15,41,5,22,47,22,7,5,17,4,216
37,5,16,41,18,7,5,11,34,6,17,40,17,6,4,14,38,6,17,42,19,8,4,13,37,5,16,42,21,6,4,12,3,225
37,5,17,41,18,7,5,11,34,6,17,40,17,5,4,14,37,6,17,39,18,6,5,11,38,5,16,42,20,6,5,12,6,194
36,5,17,41,18,7,5,11,34,6,17,40,17,5,4,14,37,5,15,41,20,6,5,13,38,6,20,42,22,7,3,11,11,205
36,6,17,41,18,7,5,11,34,6,17,40,17,5,4,14,36,4,17,42,18,6,5,13,38,7,17,42,21,6,6,13,13,203
36,6,17,41,18,7,5,11,34,6,17,40,17,5,4,14,37,6,17,41,19,8,5,13,38,7,16,42,22,7,4,13,13,195
36,6,17,41,18,7,5,11,34,6,17,40,17,5,4,14,37,6,17,41,20,6,4,13,36,4,17,40,19,6,5,12,-12,164
36,6,17,41,18,7,5,11,34,6,17,40,17,5,4,14,35,10,18,42,19,6,5,13,36,6,17,41,20,6,3,11,-6,210
36,6,17,41,18,7,5,11,34,6,17,40,17,5,4,14,33,5,19,38,18,7,3,15,36,8,15,39,22,8,5,14,6,148
36,6,17,41,18,7,5,11,34,6,17,40,17,5,4,14,38,7,19,38,21,5,4,13,39,7,21,40,23,7,5,12,3,191
36,6,17,41,18,7,5,11,34,6,17,40,17,6,4,14,37,6,17,41,20,8,5,14,38,7,17,42,21,7,4,13,4,194
36,6,17,41,18,7,5,11,34,6,17,40,17,6,4,14,36,4,16,39,18,7,3,12,37,7,20,39,23,6,4,13,-7,205
36,6,17,41,18,7,5,11,34,6,17,40,17,6,4,14,34,5,18,38,18,7,5,14,39,5,19,43,24,7,5,13,8,180
36,6,19,42,20,7,4,12,37,8,16,44,20,4,5,13,38,5,19,41,23,8,6,14,35,4,24,46,19,7,2,14,8,212
36,7,19,44,21,7,4,13,37,8,16,43,21,5,5,12,39,9,17,41,23,5,4,14,42,7,14,43,25,8,4,13,7,213
36,7,18,45,21,7,4,13,37,8,15,45,20,5,5,11,39,4,17,43,18,5,6,12,39,6,15,41,21,7,4,12,8,184
36,7,19,46,21,7,4,14,37,7,15,45,21,6,5,12,36,6,11,42,21,8,3,15,33,5,21,47,18,8,6,18,3,201
36,7,18,45,22,7,5,14,37,7,15,45,21,6,5,13,38,4,13,42,20,8,3,16,39,7,21,43,26,9,6,14,9,187
36,7,18,45,22,7,5,14,37,7,14,45,22,6,4,12,37,6,17,40,19,7,3,13,39,6,21,39,20,6,5,12,2,190
36,7,18,45,22,7,4,13,37,7,14,45,22,6,5,12,37,10,17,40,22,8,3,14,40,7,19,46,22,6,4,15,-17,209
36,7,18,44,22,7,4,14,37,7,14,44,22,7,4,13,35,4,17,39,17,6,3,13,34,5,23,40,22,5,4,13,8,182
36,7,17,44,22,6,4,13,37,7,14,44,22,7,4,12,35,5,25,40,17,8,4,14,36,5,21,42,18,7,6,13,6,190
36,7,17,44,22,6,4,14,37,7,14,43,21,7,5,12,39,6,18,35,18,9,4,16,42,5,20,46,23,8,5,17,6,210
36,7,18,44,21,6,4,14,37,7,15,43,21,7,4,12,35,6,23,40,18,6,4,11,34,7,22,42,18,5,4,13,4,186
36,7,18,44,21,6,4,13,37,7,15,43,21,7,4,12,36,8,18,41,21,8,3,14,37,5,18,41,20,7,6,15,4,194
36,7,18,44,21,6,4,13,37,7,15,43,21,6,4,13,34,3,18,38,17,8,5,15,38,6,18,44,23,8,5,15,4,202
37,7,17,43,22,6,3,12,37,6,15,43,21,6,4,12,38,4,17,40,21,6,6,12,38,5,19,42,21,6,3,11,14,202
37,7,17,43,22,6,3,12,36,6,16,43,20,6,4,12,36,6,17,42,19,5,4,13,37,4,16,41,20,6,5,11,-7,187
37,6,17,43,22,6,3,12,37,6,16,43,20,6,4,12,40,4,19,41,19,7,4,14,42,6,16,37,25,8,6,12,2,224
37,7,17,43,22,6,3,12,37,6,16,43,20,6,4,12,36,4,17,43,19,7,6,13,37,6,18,43,21,7,6,12,-2,214
38,7,16,43,22,6,3,12,37,6,16,43,21,6,4,12,39,8,18,40,23,6,5,14,41,7,20,44,24,8,5,12,-9,209
38,7,16,42,23,7,3,12,37,6,16,44,21,6,4,13,36,4,20,43,19,7,6,14,35,5,19,41,20,7,5,13,-4,202
38,7,16,42,23,7,3,12,37,6,16,44,21,6,4,13,37,5,18,41,19,8,5,13,38,7,16,41,22,6,5,14,-7,195
38,7,16,42,23,7,3,12,37,6,16,43,21,6,4,13,36,6,19,39,22,8,5,15,34,4,19,39,17,7,4,14,8,178
37,7,16,42,23,7,3,12,37,6,16,43,21,7,4,13,37,4,18,40,25,6,5,15,35,5,20,38,20,7,6,14,-8,188
37,7,16,42,23,7,3,13,37,6,16,43,21,7,4,13,35,7,18,38,20,6,4,15,39,6,21,46,22,8,4,14,6,208
37,7,16,42,23,7,4,13,37,6,16,43,21,7,4,13,36,8,17,42,21,7,3,15,37,5,18,41,20,7,6,14,8,196
37,7,16,42,22,7,4,13,37,6,15,43,21,7,4,13,34,10,18,41,19,6,5,14,36,6,17,41,20,6,3,11,7,193
37,7,16,42,22,7,4,13,38,6,15,43,21,7,5,13,37,6,17,41,20,6,4,12,37,4,17,41,20,6,5,11,-14,198
37,7,16,42,22,7,4,13,38,6,16,43,21,7,4,13,40,4,19,41,20,8,4,13,41,6,16,37,25,7,6,12,-4,204
38,7,16,42,23,7,4,13,38,6,16,42,21,7,4,13,39,6,18,35,19,8,4,15,42,5,22,47,22,7,5,16,4,266
38,7,16,42,23,7,3,13,38,6,16,42,21,7,4,13,36,6,23,40,17,8,4,14,37,5,20,42,20,7,5,13,-7,197
38,7,16,42,23,7,3,13,38,6,16,42,21,7,4,14,38,6,17,40,23,7,5,12,38,6,16,42,22,6,4,13,16,214
38,7,16,42,23,7,3,13,38,6,15,41,21,7,4,13,36,7,19,42,20,7,4,14,35,6,18,38,18,7,3,12,-13,197
38,7,16,41,23,7,3,13,38,6,16,41,21,7,4,13,36,5,19,38,19,6,4,11,36,6,17,37,20,5,3,13,-11,213
38,7,16,41,23,7,3,12,38,6,16,42,21,6,4,13,38,6,17,43,18,7,4,13,37,6,17,41,21,7,4,12,8,208
38,7,16,41,23,7,3,12,38,6,16,41,21,6,4,13,35,4,17,41,17,5,5,14,36,5,20,43,21,7,5,12,-5,187
38,7,16,41,23,7,3,12,38,6,16,41,21,6,4,13,33,5,19,39,18,7,3,15,36,7,15,39,22,7,5,14,-1,207
