33,4,18,39,17,8,5,14,33,9,19,44,19,9,3,15,31,4,19,37,16,8,5,17,36,4,16,40,25,8,7,16,-3,161
33,4,18,39,17,8,5,14,33,8,18,43,19,8,3,14,36,4,17,39,19,7,5,13,34,4,22,38,20,8,4,14,7,189
34,4,19,37,17,8,6,14,33,7,18,41,19,8,3,14,33,5,17,38,18,7,3,16,38,4,22,41,21,9,7,14,20,200
34,4,18,37,17,8,6,15,33,8,19,40,19,9,3,15,34,8,24,40,21,8,3,14,33,7,22,39,18,6,6,16,-10,180
34,5,18,37,17,7,5,15,34,8,18,42,19,9,3,14,36,6,21,43,18,7,5,14,35,7,22,41,21,6,5,14,-13,195
34,5,19,37,18,8,5,15,34,8,19,42,19,8,3,14,37,7,19,45,23,8,5,15,35,7,24,43,22,8,5,17,-3,209
33,4,20,38,18,8,6,15,34,7,18,42,18,8,3,15,36,5,14,41,19,7,4,15,33,5,26,43,21,8,6,13,4,178
34,4,20,38,18,8,6,15,34,7,19,42,19,8,3,15,33,6,18,39,22,6,4,14,34,5,22,40,19,9,4,13,-4,210
34,4,20,38,18,8,6,14,34,7,19,42,19,7,3,14,39,2,22,40,24,8,4,15,36,5,25,38,20,8,6,15,2,206
35,4,20,38,19,8,6,14,35,7,20,43,19,7,3,14,37,9,20,44,21,6,4,14,37,6,18,43,23,7,4,13,-7,235
35,4,20,38,19,8,6,14,35,7,20,43,19,7,3,15,35,5,16,40,19,7,4,15,37,7,21,40,22,8,6,13,-5,201
35,4,20,37,19,8,6,14,36,7,20,42,20,7,3,14,35,5,16,42,21,7,4,13,34,6,21,43,21,8,5,15,-30,222
35,4,19,37,19,8,6,14,36,7,20,42,19,7,3,14,35,6,18,39,19,4,4,13,37,6,17,41,21,6,4,11,-7,189
35,4,19,37,19,8,6,14,35,7,20,42,19,7,3,14,34,6,18,40,19,6,2,14,38,7,19,42,23,6,6,13,-4,172
35,4,19,37,19,8,5,14,36,7,20,42,19,7,3,14,35,6,15,43,17,7,3,14,36,5,20,40,19,8,5,13,-7,187
35,4,19,37,18,8,5,14,36,7,19,42,19,7,3,14,35,7,16,40,20,6,4,12,37,5,14,41,20,7,4,11,-1,179
35,4,18,38,19,8,5,14,35,7,19,42,19,7,3,14,38,8,17,42,23,8,4,17,37,7,23,43,23,9,4,15,2,194
35,4,19,37,19,8,5,14,36,7,20,43,19,7,3,14,34,7,21,41,19,8,4,13,32,5,19,39,18,6,5,15,-30,204
35,4,19,38,19,8,5,14,36,7,19,43,19,7,3,14,35,6,19,41,23,6,4,14,36,5,23,40,21,9,5,12,-9,179
34,4,19,37,19,7,5,14,36,7,19,42,20,8,3,14,36,7,16,39,23,6,3,11,36,7,16,41,23,5,4,13,-32,196
35,4,18,38,19,8,5,14,36,7,19,42,20,8,3,14,39,7,19,42,22,7,4,14,37,6,18,41,21,7,4,12,-10,198
35,4,18,38,19,8,4,14,36,7,19,42,20,8,3,14,38,6,20,43,20,9,5,15,40,8,18,45,25,7,5,15,-1,227
