37,7,27,44,21,5,6,12,109,35,7,19,39,18,6,2,13,96,36,4,24,42,17,8,2,16,102,40,7,22,36,21,8,4,14,109,9,209
37,6,27,43,20,5,5,12,109,35,6,20,40,17,6,2,13,97,39,12,16,35,23,7,3,16,108,42,6,16,45,25,8,3,14,107,27,219
39,6,26,42,21,6,5,11,111,34,6,21,39,18,5,3,13,97,32,6,18,37,21,7,6,19,90,35,5,17,35,22,9,5,15,93,8,182
36,6,25,42,20,5,5,13,105,34,6,19,39,19,6,2,13,95,37,4,18,41,21,6,4,16,98,37,6,24,42,21,10,5,14,106,9,189
36,6,25,42,20,6,5,12,105,34,6,18,39,19,6,2,13,95,36,5,15,36,18,7,5,16,93,41,8,18,44,23,6,5,15,110,11,199
36,5,26,41,20,6,5,12,105,36,6,18,39,20,6,2,13,97,34,5,17,38,17,6,4,12,90,37,5,18,43,19,8,4,12,98,25,169
36,5,25,41,19,6,4,12,102,36,6,16,39,20,6,2,13,94,38,6,18,42,23,5,5,12,102,35,4,19,41,18,5,4,12,95,12,166
35,4,25,41,18,6,5,12,101,35,6,16,39,20,6,2,13,93,32,5,18,41,17,7,3,14,88,34,7,15,42,21,7,5,13,92,12,180
35,4,24,40,18,6,5,11,99,34,5,17,38,18,5,2,13,90,34,6,17,38,20,6,3,11,93,39,10,18,42,23,7,6,12,109,6,196
35,5,23,41,18,6,5,11,99,33,5,17,39,18,6,2,12,88,38,6,17,40,25,6,4,12,101,36,6,15,37,21,6,3,12,94,-2,194
34,6,23,41,18,6,6,11,97,32,5,17,39,18,6,1,13,88,39,10,23,41,23,8,6,15,112,40,6,19,42,22,8,3,14,106,8,204
33,5,23,42,16,5,6,11,96,33,5,17,39,17,6,1,12,88,38,9,14,42,21,9,4,16,101,38,6,20,44,23,9,6,14,105,7,221
33,6,24,42,17,6,6,12,98,33,6,16,39,17,6,2,12,90,32,5,17,38,17,7,5,12,88,36,5,15,42,23,4,6,15,94,12,190
34,6,25,43,17,6,6,11,100,33,6,18,37,16,5,2,11,90,34,7,20,38,19,6,3,14,95,37,5,15,38,20,6,4,12,95,-4,182
33,6,25,44,17,6,6,11,99,33,6,17,39,16,6,2,11,90,37,4,13,39,22,7,5,14,93,38,5,19,43,23,7,5,14,102,17,223
34,7,24,43,18,6,6,11,100,33,6,17,37,16,6,1,11,91,34,6,16,37,19,8,3,11,91,36,6,17,41,23,5,5,14,96,1,175
34,7,24,43,17,5,6,11,100,34,6,17,38,17,6,2,10,93,33,4,18,43,20,7,5,16,90,40,10,17,46,25,9,7,13,109,27,207
34,7,25,44,18,5,6,11,102,34,6,19,38,17,6,2,10,94,37,7,16,41,20,6,4,15,98,38,8,18,38,20,7,4,11,103,18,176
35,8,24,44,18,5,6,12,102,34,7,18,38,17,6,2,11,93,37,8,19,43,21,6,4,15,102,38,7,20,39,25,7,5,12,105,5,229
36,8,23,43,18,6,5,12,104,34,7,18,38,17,6,2,11,95,39,3,18,44,20,8,4,17,100,41,7,15,38,23,8,5,14,105,20,214
38,7,22,43,18,6,5,12,106,35,6,17,37,17,6,2,11,95,37,4,17,40,19,7,5,12,96,38,7,22,45,23,7,4,13,107,8,234
38,7,23,42,18,6,5,11,108,36,6,17,39,17,6,2,11,97,37,8,17,40,21,8,6,12,100,38,6,22,48,20,6,7,13,105,-5,177
38,7,21,41,18,7,5,12,105,35,6,18,39,17,6,2,12,95,37,10,19,41,20,6,3,12,104,37,5,19,41,21,6,4,12,101,-3,195
38,7,20,41,18,7,5,12,104,36,7,16,40,18,5,3,12,96,36,6,16,43,21,6,3,13,95,34,4,18,34,20,6,5,11,90,-1,173
38,7,19,39,18,7,5,12,104,35,7,17,39,18,5,3,13,95,36,7,18,35,23,8,4,12,99,36,7,17,38,19,6,3,15,98,-9,201
38,6,19,38,18,7,4,12,102,35,7,17,39,18,5,3,13,96,37,5,15,42,21,6,4,12,95,35,6,15,39,21,7,3,13,92,6,182
38,6,18,38,18,8,4,12,102,35,7,18,38,18,6,3,13,96,38,3,19,42,20,9,6,12,99,35,7,18,41,21,7,7,14,97,33,203
38,6,19,37,18,8,4,12,102,35,6,17,37,18,6,3,13,95,39,7,16,42,22,5,4,14,103,38,4,16,39,19,7,4,10,96,30,190
39,6,19,38,19,8,4,12,104,36,6,16,37,18,6,3,12,95,38,7,18,40,21,7,6,12,104,38,5,17,44,22,6,4,12,100,-11,181
37,5,19,38,18,7,5,12,100,35,7,16,38,19,5,3,12,94,37,6,20,43,21,7,4,14,102,37,7,18,40,22,9,6,13,100,5,201
36,5,21,37,18,7,5,12,99,34,7,17,38,18,6,3,12,94,40,6,14,42,23,8,4,12,100,36,5,18,42,21,7,3,13,98,12,210
36,5,20,39,19,8,5,13,98,34,7,17,36,18,7,3,12,92,39,9,19,41,24,7,3,11,107,40,4,16,42,22,6,5,13,102,6,244
37,5,21,39,18,7,6,12,102,35,7,17,35,19,6,3,11,95,33,7,14,38,18,8,3,13,88,35,4,17,43,19,6,5,15,92,-5,175
37,6,20,41,18,7,6,13,101,35,6,17,35,18,7,2,11,94,32,2,15,36,18,6,3,14,83,35,7,18,40,22,7,5,12,96,9,215
37,6,22,40,19,6,6,13,103,36,6,17,35,18,8,2,10,96,34,2,17,39,20,6,2,10,88,33,7,16,42,19,6,4,11,91,23,177
38,6,18,38,24,8,4,11,101,32,6,20,40,18,5,3,15,92,37,8,20,43,21,8,4,15,104,37,5,17,39,21,7,7,14,97,-14,204
37,6,18,37,23,7,5,11,100,33,6,20,40,19,5,3,15,94,33,5,19,38,20,7,5,17,93,35,6,19,35,21,8,5,15,96,16,162
37,6,17,38,23,7,5,11,99,33,6,19,40,19,5,3,14,92,37,10,25,39,23,8,7,15,110,42,6,19,43,23,6,4,14,110,-8,192
37,5,18,38,22,8,5,12,98,33,6,18,39,19,5,3,14,92,33,5,15,38,16,6,3,13,87,36,5,18,41,20,8,4,12,97,19,167
37,6,17,38,23,8,5,12,98,33,6,17,39,20,6,4,14,91,35,5,25,41,17,8,5,13,102,39,5,17,42,22,6,3,13,101,-5,189
37,6,17,38,23,8,5,12,97,33,6,18,39,19,6,4,14,91,35,4,19,41,19,5,4,14,94,39,5,21,41,22,7,5,13,105,3,185
36,6,17,38,23,8,5,12,97,34,6,16,40,19,6,4,15,91,36,5,21,39,25,7,4,13,100,34,7,22,42,20,7,4,15,97,29,171
36,5,18,40,22,8,5,12,96,33,6,16,38,19,6,4,13,90,34,4,19,40,18,4,3,12,92,38,5,17,42,24,6,5,11,99,14,196
36,5,17,41,22,7,5,12,96,34,6,15,37,19,6,4,12,90,34,6,13,38,20,6,3,12,89,35,5,17,41,18,6,4,13,93,7,179
37,5,17,43,22,7,5,12,96,33,6,15,38,18,6,4,12,89,35,6,20,43,20,7,5,13,97,36,6,14,40,21,7,5,12,94,-15,191
36,4,16,41,21,7,5,13,94,34,6,13,36,19,6,4,13,89,34,4,18,42,20,6,3,12,92,36,6,17,43,22,7,4,11,97,7,161
35,4,16,41,22,7,5,13,93,33,5,13,37,18,5,3,13,86,38,9,13,42,20,8,3,17,99,38,7,21,43,24,9,5,14,106,-7,213
36,4,17,42,22,7,4,13,94,34,6,14,36,19,6,3,12,90,36,9,16,39,19,6,4,13,97,36,6,19,39,21,7,3,12,97,3,181
36,4,16,42,22,6,4,12,94,34,6,13,38,18,5,3,12,88,39,5,15,38,23,7,5,15,100,40,5,18,40,24,7,6,15,104,4,166
36,4,16,43,21,6,4,12,93,34,5,14,38,18,5,3,13,89,36,3,19,40,20,10,4,14,96,36,6,18,41,23,7,7,17,97,1,205
36,4,16,44,22,5,5,12,94,35,6,13,38,19,4,3,12,90,37,8,18,43,21,7,4,11,102,39,7,15,41,22,6,4,12,101,24,168
37,5,15,45,21,5,5,12,94,34,5,14,38,19,5,3,11,88,37,4,22,43,19,7,5,13,100,39,5,17,40,22,7,5,12,101,2,180
36,5,15,43,21,6,5,11,94,34,6,14,39,19,4,3,12,90,36,5,17,38,19,7,4,14,95,39,6,22,44,22,6,4,14,106,8,186
36,4,16,42,20,6,4,11,93,34,6,15,40,19,5,2,13,89,39,5,18,45,20,5,4,12,102,38,8,13,34,24,7,3,10,98,-6,196
36,5,15,42,21,6,5,12,93,34,5,15,40,19,5,3,12,91,36,6,20,43,18,7,5,15,100,40,7,20,42,26,9,5,14,108,-12,196
36,5,15,43,21,6,5,11,93,34,6,16,40,19,5,3,11,91,37,6,15,41,21,5,4,11,96,35,4,18,38,20,5,5,10,94,-9,185
36,5,16,42,20,6,4,11,94,34,6,17,40,19,5,4,12,93,34,5,19,40,18,7,3,14,93,36,7,21,41,21,7,4,12,103,11,185
36,5,15,40,21,7,4,10,93,34,6,16,39,19,4,4,13,91,40,9,19,42,23,7,3,12,109,42,6,19,41,22,6,5,12,109,-2,180
36,5,15,39,21,7,5,11,93,33,6,18,38,19,5,3,14,91,41,8,16,41,24,5,4,12,107,39,7,14,40,21,7,4,11,101,1,185
36,5,16,39,20,7,5,10,94,33,6,19,38,19,5,3,13,92,38,5,18,41,22,7,4,17,101,43,6,17,40,23,8,6,13,111,12,218
36,5,16,39,20,7,5,11,95,33,6,19,37,18,5,3,13,92,39,6,20,41,21,7,4,14,104,40,7,18,40,24,9,5,12,106,-11,217
36,5,17,37,20,8,4,11,96,34,7,19,38,20,5,4,14,96,39,9,14,40,25,8,3,12,103,38,5,18,44,23,7,4,14,100,5,195
37,5,17,37,21,7,4,11,97,34,8,19,38,20,6,4,14,97,35,4,16,41,23,9,4,13,91,33,5,19,41,19,7,6,14,91,-4,174
36,5,16,37,21,7,4,11,95,35,8,18,38,21,5,4,14,97,35,6,17,36,20,7,4,12,94,35,6,15,36,17,7,4,14,92,4,186
36,5,18,36,20,7,5,10,95,35,8,17,39,21,5,4,14,96,36,3,20,39,20,8,4,12,97,35,9,23,42,22,7,6,14,103,-12,174
35,5,18,35,21,8,4,10,94,35,7,16,38,22,5,3,14,95,34,5,19,40,17,8,4,16,94,37,5,19,43,21,8,6,13,100,12,204
37,5,17,36,21,7,4,11,96,35,8,15,36,22,5,4,14,95,40,9,18,41,24,6,3,11,109,41,5,14,40,23,5,5,12,103,8,194
36,5,18,37,20,8,4,11,97,35,8,15,36,22,5,3,14,95,42,9,12,41,25,7,4,13,106,40,8,18,45,24,8,4,13,106,12,206
37,5,18,37,21,8,4,11,99,36,7,15,36,22,5,3,14,96,37,5,17,37,21,6,4,15,97,39,8,21,39,25,7,6,13,108,-12,168
34,6,18,41,21,7,5,15,93,34,6,16,43,20,9,2,14,91,35,6,17,37,19,7,4,12,94,37,4,19,43,20,8,4,14,99,4,172
33,6,18,41,21,7,5,14,92,33,5,16,43,19,8,2,14,90,33,6,19,37,19,7,4,11,93,35,4,16,41,22,6,2,14,91,11,201
34,6,18,41,21,7,5,13,94,33,5,18,43,19,8,3,14,91,37,6,22,43,23,6,4,14,104,42,6,18,44,23,7,6,12,109,10,192
35,6,18,41,21,7,5,13,94,33,6,18,42,19,8,3,14,91,36,6,19,43,17,7,4,18,97,39,7,25,44,25,10,7,14,112,14,186
34,6,18,42,20,7,4,13,94,33,6,18,43,18,8,3,13,91,38,6,16,40,20,10,4,15,100,37,6,26,44,23,8,7,15,107,5,205
35,6,19,42,20,7,5,13,96,34,6,16,43,19,8,3,14,91,34,5,19,41,19,4,4,11,93,36,5,20,42,22,5,4,11,98,13,191
35,6,18,42,22,7,5,12,97,34,5,16,43,19,7,3,14,90,36,5,21,40,25,7,5,14,100,34,6,22,43,20,7,4,15,97,6,200
35,7,19,42,22,8,4,13,98,33,5,18,43,18,7,3,14,91,32,5,20,41,17,7,4,12,91,35,5,21,43,21,5,5,15,96,-4,202
35,7,19,41,23,7,5,13,98,34,6,18,43,18,7,3,14,92,33,5,16,38,19,7,5,13,89,34,6,21,38,19,7,4,14,95,5,201
36,6,19,41,23,7,5,12,99,34,5,17,42,19,6,3,13,93,39,8,21,35,24,5,3,14,109,43,8,19,41,27,8,4,13,115,15,197
37,7,19,43,24,8,5,13,101,35,5,17,41,19,6,4,13,93,38,5,18,40,20,7,3,15,100,40,5,19,40,24,8,5,14,106,-8,160
37,6,18,42,24,8,4,13,100,35,5,17,40,20,7,4,13,93,38,8,20,44,21,8,4,12,105,38,6,17,40,21,5,5,13,101,-6,192
37,7,17,41,23,8,5,13,98,35,6,16,41,20,7,4,13,93,34,5,14,41,20,7,5,13,87,34,6,19,38,19,7,4,14,94,3,165
36,7,16,41,23,8,4,13,97,36,5,15,42,20,6,3,13,92,36,4,22,41,17,8,6,14,99,39,6,17,42,23,8,5,14,102,-4,194
36,7,16,41,23,7,4,13,96,36,5,15,42,20,7,3,12,94,35,8,16,39,18,5,4,14,96,34,6,19,38,21,7,4,12,94,-10,224
36,7,15,40,24,6,4,13,96,36,6,16,42,21,7,3,11,95,36,5,22,46,20,6,4,13,101,37,6,14,38,22,7,4,11,95,9,209
37,8,15,39,23,6,4,12,97,37,6,14,41,21,6,3,11,96,37,7,17,42,20,7,3,15,98,37,9,21,38,20,8,6,11,105,7,217
37,7,15,38,23,5,4,12,98,38,6,14,40,21,6,3,12,97,38,9,20,40,25,6,5,14,106,41,6,18,40,23,8,5,13,106,5,217
37,8,16,38,22,6,3,12,99,38,6,15,41,20,6,3,12,98,35,8,19,40,20,6,3,13,99,35,5,16,38,19,5,5,11,93,11,193
37,8,16,38,23,6,3,12,99,37,6,15,41,20,6,3,13,97,36,5,16,39,19,7,4,14,94,39,6,20,44,22,7,4,14,105,10,194
36,8,16,39,23,5,3,12,99,37,6,16,41,19,6,3,12,97,33,5,18,42,20,7,5,16,91,41,9,18,46,25,9,7,13,110,3,195
37,8,18,40,23,5,3,12,101,38,6,15,41,19,6,3,12,98,41,4,17,44,21,8,4,16,104,41,6,18,40,22,8,6,14,107,16,216
38,9,17,40,24,5,2,13,103,38,6,16,39,20,8,3,13,98,36,5,17,39,24,9,4,14,96,36,7,24,40,23,8,5,15,104,19,217
39,9,18,40,25,5,2,14,107,38,6,17,39,20,9,3,14,100,37,6,21,43,19,6,4,15,103,39,7,20,41,24,8,4,12,106,8,224
40,9,19,39,26,6,3,14,109,38,6,18,37,20,8,3,15,101,37,3,19,42,20,8,6,13,98,35,7,17,41,21,7,7,14,95,-1,207
39,9,20,39,25,6,3,14,108,38,5,18,37,19,8,3,15,100,37,9,17,39,21,8,5,12,100,36,5,22,45,18,6,6,15,101,18,236
40,9,21,41,25,6,3,14,110,37,5,21,38,19,9,3,15,101,36,5,15,41,21,7,3,12,95,35,6,14,40,20,7,2,14,92,-5,187
40,8,19,42,26,7,4,14,108,36,5,21,39,19,9,3,13,100,38,7,16,42,21,5,4,13,99,38,4,17,39,19,7,4,10,97,-6,188
39,8,18,42,25,6,4,15,106,36,5,21,38,19,10,3,13,99,40,7,17,40,19,8,5,14,105,39,5,24,44,22,8,3,14,108,28,174
39,8,18,44,25,7,4,15,106,35,5,20,38,19,10,3,14,97,37,6,18,45,21,6,4,16,100,39,6,20,41,23,9,6,12,105,8,200
