36,7,17,39,17,9,5,12,98,33,7,19,41,17,6,3,16,93,35,5,19,43,18,6,3,16,96,35,5,26,38,21,8,6,15,102,-15,181,
35,7,17,39,17,9,5,12,96,33,7,18,41,17,6,2,15,93,38,6,19,42,19,8,6,15,102,42,8,19,48,25,8,6,14,113,8,184,
36,7,17,40,17,8,5,13,96,33,7,18,41,17,6,2,15,92,36,6,16,40,19,7,4,16,96,39,5,22,42,24,9,6,14,105,13,167,
36,7,16,40,17,8,5,13,95,33,7,17,42,17,6,3,15,91,36,6,18,41,19,7,5,12,98,32,5,19,37,17,5,3,15,89,9,199,
35,7,17,40,18,8,5,12,96,33,7,17,41,17,6,3,15,91,36,7,21,39,18,7,5,12,102,36,8,21,41,21,6,5,13,101,5,197,
35,7,18,41,18,8,5,12,96,33,7,17,41,17,6,3,15,92,36,7,14,39,21,5,4,11,95,36,5,15,42,18,7,5,11,93,-7,175,
35,7,17,41,18,8,5,12,96,33,7,17,41,17,6,3,15,92,35,6,20,41,20,9,5,16,97,31,6,22,38,17,7,5,14,91,-15,181,
35,7,17,39,18,9,5,12,95,33,7,17,42,17,6,3,15,92,37,11,18,41,19,7,5,13,103,36,5,18,42,19,6,4,12,97,6,200,
35,7,17,39,18,8,5,12,95,33,8,17,41,17,6,3,15,92,35,8,18,39,18,7,5,11,97,36,6,18,45,20,6,5,13,98,16,174,
35,7,17,39,18,8,5,12,95,33,7,17,41,16,6,3,15,91,36,5,15,37,19,6,3,12,93,37,8,19,42,24,6,4,13,102,22,164,
35,7,17,40,18,8,5,12,95,33,7,17,41,16,6,3,15,91,37,6,17,42,19,6,5,12,98,37,5,19,41,19,7,4,11,99,-15,207,
35,7,17,39,18,8,5,12,95,33,7,16,41,16,6,3,15,91,36,6,17,42,19,6,5,15,95,38,6,19,44,23,8,5,13,102,24,214,
35,7,17,39,18,8,5,12,96,33,7,17,41,17,6,3,15,92,34,5,15,37,21,6,3,14,91,36,6,18,40,21,6,5,13,96,4,188,
35,7,17,39,18,8,5,12,96,33,7,16,40,17,6,3,15,92,37,6,20,39,20,9,4,15,101,37,7,20,40,22,8,5,14,101,-17,181,
35,7,17,39,18,8,5,12,95,34,7,16,40,17,6,3,15,92,36,6,18,42,20,6,4,13,98,37,6,20,40,21,7,6,12,101,-7,215,
35,7,17,39,18,8,5,12,96,34,7,16,40,18,6,3,15,92,36,3,18,40,19,8,5,14,94,36,7,18,39,22,7,5,14,98,6,188,
35,7,17,39,18,8,5,12,96,34,7,16,40,17,6,3,15,92,35,5,16,41,19,6,4,11,93,34,4,20,41,19,5,3,11,94,12,194,
36,7,17,39,18,8,5,12,96,34,7,16,40,17,6,3,15,92,38,10,15,40,22,7,2,13,102,42,7,16,46,23,7,6,14,108,5,235,
36,7,17,39,18,8,5,12,97,34,7,17,40,18,6,3,15,93,35,7,17,41,18,6,5,12,96,33,5,18,38,18,5,4,13,91,-7,207,
36,7,17,39,18,8,5,12,97,34,7,17,40,18,6,3,15,94,38,6,20,40,23,7,5,16,103,39,6,20,41,22,9,4,13,105,6,264,
36,7,17,39,19,8,5,12,98,34,7,17,40,18,6,3,15,95,37,6,17,40,20,7,4,14,98,37,5,22,42,22,8,5,13,103,3,257,
37,7,18,39,19,8,5,12,99,35,8,17,40,18,6,3,15,96,36,6,20,42,20,8,4,16,98,32,6,21,35,17,7,4,14,91,8,206,
