36,5,17,41,22,7,5,12,96,34,6,15,38,19,5,3,13,90,37,8,19,42,21,7,4,13,103,38,6,16,40,21,6,5,13,99,24,168,
36,5,16,41,22,7,5,12,96,34,6,15,38,19,5,3,13,90,35,4,24,42,17,7,5,13,100,39,5,17,41,22,6,4,13,102,2,180,
36,5,16,41,22,7,5,12,95,34,6,15,38,19,5,3,13,90,36,5,17,37,19,7,5,15,95,40,6,21,44,23,7,5,14,108,8,186,
36,5,17,41,22,7,5,12,95,33,6,16,38,19,5,3,13,90,38,6,19,44,21,6,4,12,102,38,7,14,39,22,6,4,11,98,-6,196,
36,5,16,41,22,7,5,12,95,34,6,16,38,19,5,3,13,90,37,6,18,43,18,7,4,17,99,40,8,22,42,25,9,5,14,110,-12,196,
36,5,16,41,22,7,5,12,95,34,6,16,38,19,5,3,13,90,37,5,16,43,20,6,4,13,96,35,5,18,38,21,6,5,12,95,-9,185,
36,5,16,41,22,7,5,11,95,34,6,16,39,19,5,3,13,91,36,6,18,40,19,7,3,15,97,37,8,21,39,22,7,5,12,105,11,185,
36,5,16,41,22,7,4,12,95,34,6,16,39,19,5,3,13,91,38,8,20,40,23,7,4,13,105,41,6,19,42,22,7,5,13,107,-2,180,
36,5,16,40,22,7,5,11,95,33,6,16,39,19,5,3,13,91,37,8,16,39,23,6,4,12,99,37,6,15,40,21,6,4,11,96,1,185,
36,5,16,41,21,7,5,11,95,33,6,16,38,19,5,3,13,91,38,4,17,41,20,7,4,15,99,41,6,19,41,22,8,5,13,107,12,218,
36,5,17,39,22,7,5,11,95,34,6,17,38,19,5,3,13,91,36,7,22,39,20,7,3,14,104,39,7,19,40,23,7,6,13,106,-11,217,
36,5,17,39,22,7,5,11,96,34,6,17,39,19,5,3,13,92,39,8,17,38,23,6,3,13,104,40,6,19,43,24,7,4,13,106,5,195,
36,5,17,39,22,7,5,11,96,34,6,16,38,19,5,3,14,92,36,5,16,39,23,8,4,13,94,33,5,18,39,18,7,4,14,90,-4,174,
36,5,16,39,22,7,5,11,95,34,6,16,38,19,5,3,13,92,35,6,17,37,21,7,4,12,94,35,6,18,39,20,6,4,14,96,4,186,
36,5,17,39,21,7,5,11,95,34,6,16,38,19,5,3,13,92,37,3,18,41,20,9,4,14,97,36,7,19,41,22,7,6,15,99,-12,174,
36,5,17,39,21,7,5,11,95,34,6,16,38,19,5,3,13,92,35,7,18,42,19,7,5,15,97,37,6,20,42,22,7,5,13,102,12,204,
36,5,17,40,21,7,4,11,95,34,6,16,38,19,5,3,13,92,38,8,20,40,23,7,4,13,106,41,5,18,41,22,7,5,13,106,8,194,
36,5,17,40,21,7,4,11,95,34,6,16,38,20,5,3,13,92,39,8,17,39,24,6,4,13,105,40,7,18,43,25,7,4,13,106,12,206,
36,5,17,40,22,7,4,11,96,34,6,16,38,20,5,3,13,92,36,5,19,38,23,7,5,14,98,36,7,22,40,22,7,5,14,102,-12,168,
35,6,18,42,21,7,4,13,95,33,5,18,43,18,8,3,14,90,38,6,15,40,20,10,4,15,98,37,6,25,45,23,8,6,16,107,5,205,
35,6,18,43,21,7,5,14,96,33,6,17,43,19,8,3,14,91,34,5,18,41,18,5,4,11,92,36,5,21,42,21,5,4,11,99,13,191,
35,6,18,41,22,7,5,14,97,34,6,17,41,19,8,3,14,92,34,5,17,38,19,7,5,13,91,35,5,20,39,20,6,4,14,96,5,201,
36,6,18,41,22,7,5,14,97,34,6,17,41,19,8,3,13,92,38,9,20,35,23,6,3,15,107,42,8,18,42,27,8,4,13,112,15,197,
36,6,19,42,22,7,5,13,97,34,5,17,41,20,7,3,13,92,37,5,19,40,19,7,3,16,100,40,5,20,39,23,8,5,14,107,-8,160,
35,6,18,41,22,7,5,14,96,34,5,17,41,20,7,3,13,92,38,8,19,43,22,8,4,13,104,38,6,16,40,21,5,5,14,100,-6,192,
35,6,18,41,22,7,5,13,96,34,6,17,42,19,7,3,13,92,34,5,16,39,20,7,5,13,92,35,6,19,39,20,6,5,14,97,3,165,
35,6,17,41,22,7,4,13,95,34,5,16,42,19,7,3,13,91,35,4,24,42,16,8,5,13,99,39,5,17,41,22,7,5,13,101,-4,194,
35,6,17,41,22,7,4,13,95,34,5,16,42,19,7,3,13,92,34,8,16,39,17,5,4,13,94,35,6,17,39,20,7,4,12,94,-10,224,
36,6,17,41,22,7,4,13,96,35,6,17,42,20,7,3,13,93,37,6,20,44,20,7,4,12,102,37,7,14,40,22,6,5,11,97,9,209,
36,7,17,41,22,7,4,13,96,35,6,16,42,20,7,3,13,93,37,6,17,41,20,6,3,15,98,38,9,21,38,22,8,6,12,106,7,217,
36,7,17,40,22,7,4,13,97,35,6,16,41,20,7,3,13,94,37,8,21,39,23,7,4,14,105,41,6,19,42,23,8,5,13,108,5,217,
36,7,17,41,22,7,4,13,98,35,6,16,41,20,7,3,13,94,35,7,17,39,20,6,4,13,96,35,5,17,39,18,6,4,12,94,11,193,
36,7,17,41,23,7,4,13,98,35,6,16,41,20,7,3,13,94,36,5,17,36,19,7,5,15,95,40,6,21,44,23,7,5,14,109,10,194,
36,7,18,41,23,6,4,13,98,35,6,16,41,19,7,3,13,94,34,5,18,39,19,6,3,13,93,40,9,18,43,24,8,6,13,108,3,195,
36,7,18,41,23,6,4,13,98,35,6,16,41,19,7,3,13,94,38,4,17,42,20,7,4,14,98,40,5,20,41,22,7,6,13,106,16,216,
36,7,17,41,23,6,4,13,99,35,6,16,41,20,7,3,13,94,36,5,19,38,24,7,5,14,97,35,7,22,40,21,7,5,14,100,19,217,
37,7,17,41,23,6,4,13,99,35,6,17,41,19,8,3,13,94,35,7,18,42,20,6,5,15,98,37,6,20,42,23,7,5,12,102,8,224,
37,7,18,40,23,7,4,13,100,35,6,17,41,19,8,3,14,95,37,3,17,41,20,9,5,14,97,36,7,19,42,21,7,7,16,98,-1,207,
37,7,18,40,23,7,4,14,100,36,6,17,41,20,8,3,13,95,37,9,19,40,21,7,6,14,104,38,6,21,45,20,7,5,14,104,18,236,
37,7,18,40,23,7,4,13,101,35,6,18,40,20,8,3,13,95,37,6,18,43,21,6,4,12,99,37,7,14,39,21,6,4,12,95,-5,187,
37,7,18,41,23,7,4,13,100,35,5,17,40,20,8,3,13,95,37,7,17,41,21,6,3,12,101,38,5,16,39,20,6,4,12,98,-6,188,
37,7,17,40,23,6,4,14,100,35,6,17,40,19,8,3,13,95,38,7,15,40,20,9,4,15,100,38,6,23,45,23,8,5,15,107,28,174,
37,7,18,42,23,7,4,14,100,35,5,17,40,19,8,3,13,95,37,6,18,44,19,7,4,17,99,39,7,21,42,25,9,6,13,109,8,200,
37,7,17,42,23,7,4,14,100,35,6,17,40,19,8,3,13,95,36,8,21,40,20,7,3,14,103,39,7,19,40,22,7,6,13,104,-8,200,
37,7,17,42,23,7,4,14,100,35,6,17,40,19,8,3,13,95,36,6,18,41,20,7,3,15,97,38,7,20,39,21,8,5,12,104,11,203,
37,7,17,41,23,7,4,14,100,36,6,17,40,19,8,3,13,95,39,8,17,39,24,6,4,13,104,40,7,18,43,25,7,4,13,106,25,205,
37,7,17,41,23,7,4,14,101,35,5,17,40,19,8,3,13,95,35,5,18,40,19,7,4,12,94,35,6,17,39,21,6,5,13,95,32,210,
36,4,27,39,20,9,6,13,105,39,6,19,40,22,7,3,14,104,36,6,18,37,20,6,2,12,97,40,9,18,42,24,7,6,13,108,29,183,
36,4,26,40,20,9,6,13,105,38,6,19,40,21,7,3,14,102,37,7,22,40,22,7,4,14,105,41,6,18,43,22,7,6,13,108,12,222,
37,4,26,40,21,9,6,13,105,37,6,19,39,20,7,3,14,101,38,8,20,36,23,5,3,14,106,42,8,18,42,27,8,4,13,112,-3,223,
37,4,27,39,21,9,5,13,106,38,6,19,39,21,7,3,14,102,35,8,22,39,19,8,3,15,102,39,7,17,40,22,6,6,14,104,8,220,
37,5,27,39,21,9,6,13,106,38,6,20,39,20,7,3,14,102,38,7,18,41,25,6,3,12,101,36,7,15,38,21,6,3,12,94,-10,196,
37,5,26,39,21,9,6,13,105,38,6,19,39,21,7,3,14,102,34,5,17,40,18,4,4,11,92,37,5,19,42,22,6,4,11,99,21,207,
37,5,26,38,21,9,5,13,106,37,6,19,39,20,7,3,15,101,35,6,16,40,21,5,4,13,94,35,4,17,41,18,6,4,12,93,9,197,
37,5,25,39,21,9,5,13,106,37,6,19,39,20,7,3,14,101,37,4,17,41,20,9,4,15,97,36,7,19,43,21,8,6,17,99,9,209,
37,5,26,39,21,8,5,13,106,37,5,19,39,20,7,3,14,101,34,9,16,39,18,5,4,13,95,35,6,17,39,20,7,4,12,95,1,249,
37,5,26,39,21,8,5,13,107,37,6,20,38,20,7,3,14,102,37,9,20,40,21,7,6,14,106,39,6,20,44,22,7,4,14,106,3,199,
37,5,26,40,21,8,5,13,106,37,6,20,38,20,7,3,14,102,36,5,17,36,19,7,5,16,94,40,7,21,44,22,7,5,15,108,7,241,
37,5,26,41,21,8,5,13,107,38,6,20,38,20,7,3,13,102,36,7,18,41,20,6,5,13,100,35,6,17,40,23,7,3,13,94,-5,211,
37,5,26,40,21,8,5,13,107,38,6,20,38,20,7,3,14,103,34,5,19,42,19,7,3,13,93,34,6,17,39,21,6,5,13,93,11,197,
37,5,26,41,21,8,5,13,107,38,6,19,38,20,7,3,13,102,37,3,17,41,20,9,5,14,97,36,7,18,42,21,7,7,16,98,-4,206,
37,5,26,41,21,8,5,13,107,38,6,20,38,20,7,3,13,102,38,4,17,42,20,7,4,14,98,39,5,19,41,22,7,5,14,105,30,222,
37,5,26,41,21,8,6,13,107,38,6,20,38,20,7,3,13,102,36,6,18,41,19,7,3,15,97,37,8,21,39,22,7,5,12,105,23,199,
37,5,26,41,21,8,5,13,107,37,5,20,38,20,7,3,13,102,37,6,19,43,21,6,4,12,100,37,7,14,39,22,6,4,11,97,-3,177,
37,5,25,41,21,8,6,13,107,37,5,20,38,20,7,3,13,101,36,7,18,42,20,6,5,15,98,37,6,20,42,23,7,5,12,102,24,202,
37,6,26,41,21,8,6,13,107,37,5,20,38,20,7,3,13,101,38,8,18,38,23,6,3,13,104,40,6,19,42,24,7,4,13,106,4,240,
37,6,26,42,21,8,6,13,107,37,6,19,38,20,7,3,13,101,34,5,16,38,18,7,3,12,91,37,5,17,41,21,6,5,13,98,10,198,
37,6,26,41,21,8,6,13,107,37,6,19,38,20,7,3,13,101,33,4,18,40,19,6,4,14,90,36,7,18,39,22,7,6,12,97,17,181,
37,6,25,41,21,8,6,13,107,37,6,19,38,20,7,3,13,100,37,4,18,40,21,7,4,14,97,40,6,20,42,24,7,6,14,107,-2,188,
37,6,26,41,21,8,6,13,106,37,6,19,38,20,7,3,13,100,36,5,19,39,23,7,5,14,98,36,7,22,40,22,7,5,14,103,12,200,
37,6,26,41,21,8,6,13,106,37,6,19,38,20,7,3,13,100,37,6,18,43,19,7,4,17,99,39,7,21,42,25,9,6,13,109,8,214,
37,6,25,41,21,8,6,13,107,37,6,19,38,20,7,3,14,100,35,6,16,38,21,8,4,12,94,35,6,18,38,20,6,4,14,96,9,189,
37,6,25,41,21,8,6,13,106,37,5,19,38,20,7,3,13,100,38,7,15,41,20,9,4,15,100,38,7,23,45,24,8,5,15,107,1,229,
37,6,26,41,21,8,6,13,107,37,6,19,38,20,7,3,13,100,36,6,18,40,19,7,3,15,97,38,7,20,39,21,8,5,12,104,4,220,
37,6,25,41,21,8,6,13,107,37,6,19,38,20,7,3,13,100,36,8,21,40,20,7,3,14,103,39,7,18,41,22,7,6,13,104,15,193,
37,6,25,41,21,8,6,13,107,37,6,19,38,20,7,3,14,100,34,5,16,39,18,7,4,12,90,35,4,19,42,20,5,5,14,94,-4,216,
38,7,21,42,24,6,4,13,105,37,5,20,40,17,7,4,13,100,38,4,16,40,20,9,4,16,96,36,7,20,44,21,8,6,17,100,16,190,
38,8,20,43,24,6,5,14,105,36,5,21,39,17,8,5,13,99,36,5,17,37,18,7,5,16,95,41,7,21,45,23,7,5,14,110,7,193,
38,7,20,43,24,6,5,14,105,36,5,21,39,16,8,5,13,99,36,7,18,41,20,7,5,13,98,33,5,16,39,21,6,2,13,89,-6,244,
38,7,21,42,24,6,5,13,106,36,5,22,40,17,7,5,13,100,37,5,19,41,19,7,3,16,99,40,5,19,38,23,8,5,14,105,9,219,
38,7,21,43,24,6,5,13,106,37,5,21,40,17,7,5,13,101,34,5,16,39,20,7,5,13,91,35,6,19,39,20,6,4,14,96,-3,203,
38,7,21,43,24,6,5,13,106,37,5,21,40,17,8,5,13,101,35,5,20,38,24,7,5,13,98,34,7,21,41,20,7,5,14,97,-4,202,
38,7,21,43,23,6,5,13,105,37,5,21,40,18,7,5,13,101,35,4,24,42,17,8,5,13,99,39,5,16,42,21,7,4,13,101,-6,230,
38,7,21,42,23,6,5,12,106,37,5,21,41,18,7,5,13,102,33,5,19,41,18,7,3,13,91,35,6,16,40,21,7,6,13,93,-5,215,
38,7,21,42,23,7,5,12,106,37,5,21,41,18,7,5,13,102,33,5,18,39,17,7,4,11,91,35,5,19,41,21,5,6,15,94,9,177,
38,7,21,42,23,7,5,12,105,37,5,20,41,18,7,5,13,101,38,10,21,40,22,7,6,14,107,39,6,20,44,21,7,4,14,106,15,193,
38,7,21,43,23,6,5,12,105,37,5,20,42,18,7,5,13,101,35,9,17,39,18,5,4,13,97,36,6,17,39,20,7,4,12,97,-14,222,
38,7,21,43,22,6,5,12,105,38,5,20,42,18,7,5,12,101,37,6,17,41,20,6,3,16,99,38,9,21,38,22,7,6,12,106,13,179,
38,7,20,43,22,6,5,12,104,37,5,19,42,18,7,5,13,101,38,3,17,41,20,9,5,14,97,36,7,18,42,21,7,7,16,98,2,188,
38,7,21,43,22,6,5,12,104,37,5,19,42,18,7,5,12,100,36,6,19,43,18,7,4,17,99,39,8,22,42,25,9,6,14,110,-4,220,
38,7,20,43,22,6,5,11,104,38,5,19,42,18,6,5,13,101,36,8,16,40,22,6,4,12,97,36,6,15,40,21,6,4,12,96,-4,208,
38,7,20,42,22,6,4,11,104,38,5,19,42,18,6,5,13,101,36,8,22,37,20,7,3,14,104,40,7,19,40,23,7,6,13,107,19,223,
38,7,20,42,22,6,5,11,105,37,5,19,42,18,6,5,13,101,37,4,18,41,21,6,3,12,97,37,6,19,41,21,7,5,12,100,-9,219,
38,7,20,42,23,6,4,11,105,38,5,19,42,18,6,5,12,101,34,4,17,39,19,4,4,12,91,36,5,20,40,22,6,5,11,100,15,231,
38,7,20,42,23,6,4,11,105,38,5,20,42,18,6,5,12,102,36,7,18,42,20,6,5,15,98,37,6,20,42,23,7,5,13,103,17,207,
39,7,20,42,23,7,5,11,106,38,5,19,43,18,6,5,13,101,38,7,17,42,21,6,4,13,101,38,5,16,40,20,6,4,11,98,-8,222,
39,7,20,43,23,7,5,11,106,38,5,20,42,18,7,5,13,102,39,8,18,38,23,6,3,13,105,40,6,19,43,24,7,4,13,106,2,188,
38,7,20,42,23,7,5,11,105,38,5,19,42,18,7,5,13,101,33,4,18,40,19,6,4,14,90,36,7,18,39,22,7,6,12,97,16,172,
38,7,20,43,23,7,5,11,105,38,5,19,42,18,6,5,13,101,36,5,16,39,23,8,4,13,94,33,5,18,39,18,7,4,14,90,16,170,
38,7,20,43,23,7,5,11,104,37,5,19,42,18,7,5,13,100,36,5,19,39,24,7,5,14,98,36,7,22,40,22,8,5,14,102,2,218,
38,7,20,43,23,7,5,11,105,38,5,19,42,18,6,5,13,100,38,7,15,41,20,9,4,15,99,38,7,23,45,23,8,5,15,107,19,243,
38,7,20,43,23,7,4,11,105,38,5,19,42,18,6,5,13,101,37,7,17,40,21,7,4,12,101,38,5,16,39,20,6,4,12,99,5,233,
38,7,20,43,23,7,4,11,106,38,5,19,42,18,6,5,13,101,35,6,17,39,20,6,4,12,95,35,5,16,39,19,6,4,11,94,5,223,
38,7,21,43,23,6,4,11,106,38,5,19,42,18,6,5,13,101,38,5,17,42,21,7,4,15,100,40,6,19,40,22,8,6,13,107,-3,205,
38,7,20,43,23,6,4,11,106,38,5,19,42,18,6,5,13,101,36,6,18,40,20,7,3,15,97,38,7,20,40,21,8,5,12,104,21,177,
38,7,20,43,23,6,5,12,106,38,5,18,42,18,6,5,13,101,36,8,17,39,23,6,4,12,99,37,6,16,40,21,6,4,11,96,-7,189,
38,7,27,42,23,6,4,13,111,39,6,21,43,22,6,5,12,105,34,7,16,40,16,4,4,13,93,35,6,17,38,20,7,4,11,94,17,205,
38,7,26,41,23,5,4,12,111,38,7,20,42,22,6,6,12,105,37,6,18,43,17,7,4,18,99,40,8,23,43,25,10,6,14,112,2,228,
38,7,26,40,23,5,4,12,111,38,6,21,42,22,6,6,12,105,35,4,18,40,20,6,4,14,93,36,5,22,43,21,9,4,12,101,-6,184,
38,7,25,41,22,5,4,12,110,38,6,21,42,22,6,6,12,105,35,5,17,39,20,7,5,13,93,35,6,19,39,20,6,5,14,97,18,172,
37,7,25,41,22,5,4,12,109,38,6,20,42,22,7,6,12,103,35,4,18,41,19,5,3,14,93,38,5,21,41,22,6,5,13,104,18,190,
37,7,25,42,22,5,4,13,108,38,6,19,42,22,7,6,12,102,37,8,21,41,23,7,5,14,104,40,6,18,43,22,8,6,13,106,7,219,
37,7,25,43,22,5,4,13,109,38,6,19,42,22,7,6,12,102,33,5,19,41,18,8,3,13,91,35,6,16,40,22,7,6,13,93,-9,183,
37,7,25,42,22,5,4,12,107,38,6,19,42,22,7,6,12,102,39,8,19,35,23,6,3,14,105,41,7,20,43,26,7,4,13,111,34,230,
37,7,26,42,22,5,4,13,109,37,6,19,42,21,6,6,12,102,37,6,19,42,20,7,5,13,100,34,5,17,39,22,7,3,13,92,28,232,
38,7,25,42,22,5,4,12,110,38,6,19,42,21,6,6,12,102,34,5,18,38,20,6,3,13,93,39,9,18,42,24,7,6,13,107,28,226,
38,7,25,42,23,6,4,13,110,37,6,19,42,21,6,6,12,101,35,4,24,42,17,7,5,13,100,39,5,16,41,22,6,4,13,101,5,219,
39,7,25,42,23,6,4,12,110,38,6,19,42,21,6,6,12,102,37,6,20,44,20,7,4,12,102,38,7,14,39,22,6,5,11,98,-10,204,
38,7,24,42,23,6,4,12,110,38,6,18,43,21,6,6,12,102,35,7,16,41,20,6,5,15,94,36,6,20,43,22,7,5,13,100,14,228,
39,7,24,42,23,6,4,12,110,38,6,19,43,22,6,5,12,102,35,5,16,39,20,7,4,12,93,35,6,19,39,21,6,4,14,97,19,199,
39,7,24,42,23,6,4,12,110,38,6,19,41,22,6,5,12,102,35,5,19,38,24,7,5,14,96,35,7,22,40,22,8,5,14,99,-7,219,
39,7,24,42,22,6,4,12,110,38,6,18,41,22,6,6,12,102,37,8,20,40,23,7,4,14,104,41,6,19,42,22,8,5,13,108,-5,211,
38,7,24,42,22,6,4,12,110,38,6,19,41,22,6,5,12,102,36,7,16,39,22,6,4,12,97,36,6,15,40,21,6,4,12,94,1,241,
39,7,24,42,22,6,4,12,110,38,7,19,41,22,6,5,12,103,37,3,17,41,20,9,5,14,97,36,7,18,42,21,7,7,16,98,13,227,
39,7,24,41,22,6,4,12,110,38,6,19,41,22,6,5,12,103,37,5,16,39,23,8,4,13,96,33,4,18,38,18,7,4,15,90,14,164,
39,7,24,42,22,6,4,12,110,38,6,19,41,22,7,5,12,102,35,6,17,40,20,6,3,13,95,35,5,16,39,19,6,4,12,94,10,190,
39,7,24,42,22,6,4,12,109,38,6,19,41,22,6,5,12,102,33,4,19,41,19,6,4,14,92,36,7,18,38,22,7,6,13,97,40,200,
39,7,24,42,23,6,4,12,110,37,6,19,41,22,6,5,12,101,34,5,15,38,18,7,3,12,91,37,5,18,41,21,7,5,13,98,30,232,
39,8,23,42,23,6,4,12,110,38,6,18,41,22,6,5,12,101,37,4,18,40,21,7,3,14,97,39,6,20,42,23,7,5,13,106,33,213,
39,7,24,42,23,6,4,12,111,38,6,18,40,22,6,5,12,101,37,7,17,41,21,7,3,12,101,38,5,16,39,20,6,4,12,98,3,227,
39,8,24,42,23,6,4,12,111,38,6,18,41,22,6,5,12,101,36,5,17,38,18,7,5,15,95,40,7,22,44,23,7,5,14,109,20,208,
39,8,24,42,23,6,5,12,111,37,6,18,41,21,6,5,12,101,38,5,18,43,21,7,4,15,100,40,6,19,40,22,8,6,13,107,14,194,
39,8,23,42,23,7,5,12,111,37,6,18,41,21,6,5,12,100,36,5,22,42,19,7,5,13,101,38,5,17,41,21,6,4,12,101,-7,195,
39,8,23,42,23,6,5,12,110,37,6,18,41,21,6,5,12,100,37,6,18,43,19,7,4,17,99,40,7,21,41,25,10,5,13,109,24,236,
39,8,23,42,23,7,5,12,111,37,6,18,40,21,6,5,12,100,38,7,15,41,20,8,4,15,100,38,7,23,45,24,8,5,14,107,23,245,
40,7,19,42,21,8,4,13,108,41,6,16,44,20,7,4,16,106,36,6,18,44,17,7,4,18,97,39,8,24,43,25,10,6,14,111,6,250,
40,8,20,42,22,7,4,13,110,42,6,16,44,21,7,4,16,107,36,7,18,41,21,7,5,13,99,34,5,17,39,21,6,3,13,91,-12,178,
39,8,19,42,22,7,4,13,108,41,6,16,44,20,7,4,16,106,35,4,18,41,20,6,4,14,93,36,6,21,44,21,8,4,12,101,-13,233,
40,8,19,41,23,7,4,13,108,42,6,17,44,20,7,4,16,107,34,5,16,37,17,7,4,12,90,37,5,17,42,21,8,5,13,98,17,167,
39,8,18,41,23,7,3,13,107,41,6,16,44,20,7,4,16,105,37,7,20,43,21,7,4,12,102,37,6,15,41,21,6,5,11,97,-4,194,
39,9,18,40,23,7,3,13,106,41,6,16,44,20,7,4,15,105,37,9,22,40,21,7,6,14,107,40,6,19,45,22,7,4,14,106,-25,217,
39,8,18,39,22,7,3,13,105,41,6,16,45,20,7,4,15,106,34,6,18,37,19,6,2,12,94,39,9,19,42,23,7,6,12,107,8,208,
39,9,18,40,22,7,4,13,105,41,6,16,45,20,7,4,15,105,34,5,17,40,18,5,4,13,91,36,5,20,41,22,6,5,11,99,9,227,
39,8,19,40,23,7,4,13,106,41,6,16,45,21,7,4,15,105,35,5,16,39,20,7,4,12,92,35,6,19,39,20,6,4,14,96,4,226,
39,9,19,40,22,7,4,13,107,41,6,17,44,21,7,4,15,106,33,4,18,40,18,6,4,15,90,35,6,18,38,21,7,6,13,97,-7,221,
