90.47911547911548;163.0;79.18660287081339;32.0;153.125;47.0;23.0;87.0;40.0;16.0;9.0;29.0;44.0;194.0;187.19113520408163;213.0;90.95607235142118;167.0;60.661764705882355;38.0;156.8181818181818;51.0;20.0;84.0;44.0;13.0;9.0;26.0;39.0;201.0;187.19113520408163;219.0;194.0;189.0;
90.5776953969725;168.0;70.76923076923077;38.0;142.46323529411765;47.0;22.0;89.0;43.0;14.0;11.0;31.0;43.0;192.0;188.37677982162765;216.0;87.30158730158729;169.0;61.66666666666667;33.0;148.79807692307693;55.0;24.0;89.0;39.0;16.0;9.0;27.0;42.0;197.0;188.37677982162765;213.0;206.0;190.0;
91.16922234392113;170.0;66.66666666666666;33.0;157.42753623188406;47.0;20.0;81.0;40.0;17.0;8.0;31.0;45.0;198.0;197.4682505799322;199.0;98.2763337893297;171.0;59.356725146198826;38.0;158.28877005347596;52.0;28.0;91.0;49.0;15.0;12.0;32.0;42.0;220.0;197.4682505799322;261.0;216.5;242.0;
89.9326805385557;167.0;72.13622291021672;30.0;151.46198830409355;47.0;23.0;83.0;38.0;15.0;8.0;27.0;46.0;189.0;189.36216873706002;200.0;98.68421052631578;162.0;80.95238095238093;39.0;156.1904761904762;54.0;22.0;87.0;52.0;16.0;12.0;28.0;41.0;210.0;189.36216873706002;251.0;197.5;216.0;
88.11287027579164;162.0;64.1025641025641;35.0;153.07692307692307;43.0;22.0;80.0;40.0;16.0;11.0;30.0;43.0;195.0;182.51709590017825;215.0;90.34980264053355;158.0;68.57142857142857;34.0;148.14814814814815;50.0;23.0;82.0;46.0;16.0;11.0;29.0;39.0;187.0;182.51709590017825;218.0;196.0;192.0;
92.05837434244019;161.0;76.0;52.0;140.29605263157896;53.0;20.0;87.0;42.0;15.0;11.0;31.0;43.0;197.0;183.14512626262626;222.0;88.31168831168831;170.0;64.28571428571428;28.0;148.2654600301659;49.0;21.0;87.0;38.0;16.0;6.0;27.0;44.0;193.0;183.14512626262626;206.0;202.0;200.0;
91.58333333333333;155.0;71.25;35.0;155.14592933947773;62.0;20.0;76.0;37.0;15.0;8.0;29.0;47.0;198.0;187.35504580301455;206.0;97.76014109347443;162.0;68.62745098039215;31.0;156.92307692307693;55.0;23.0;82.0;44.0;14.0;10.0;25.0;46.0;206.0;187.35504580301455;236.0;201.5;200.0;
92.34417344173443;164.0;66.66666666666666;33.0;156.0897435897436;46.0;17.0;73.0;37.0;15.0;10.0;27.0;49.0;201.0;186.3979456844731;203.0;98.9075630252101;163.0;71.25;37.0;158.125;56.0;27.0;88.0;47.0;12.0;10.0;29.0;42.0;210.0;186.3979456844731;246.0;213.5;194.0;
86.89931350114418;170.0;66.66666666666666;30.0;153.63984674329504;51.0;27.0;90.0;39.0;16.0;9.0;29.0;46.0;195.0;192.53432490539265;207.0;94.15584415584416;166.0;65.15151515151514;39.0;153.94736842105263;56.0;25.0;91.0;47.0;17.0;13.0;29.0;41.0;202.0;192.53432490539265;231.0;208.0;233.0;
93.39009287925697;169.0;72.22222222222223;27.0;151.72413793103448;54.0;28.0;85.0;38.0;16.0;8.0;28.0;41.0;206.0;187.44934304434304;218.0;101.57894736842105;168.0;91.66666666666667;41.0;148.68421052631578;47.0;22.0;80.0;52.0;15.0;10.0;27.0;42.0;228.0;187.44934304434304;268.0;227.5;231.0;
95.44513457556936;157.0;79.48717948717947;35.0;153.125;56.0;21.0;89.0;43.0;16.0;10.0;28.0;43.0;205.0;186.54742835595778;234.0;87.48241912798875;162.0;53.57142857142857;33.0;151.47058823529412;54.0;17.0;78.0;37.0;13.0;8.0;26.0;42.0;185.0;186.54742835595778;184.0;192.0;180.0;
88.53615520282187;164.0;71.7948717948718;37.0;152.24358974358972;51.0;22.0;81.0;42.0;15.0;11.0;30.0;47.0;206.0;187.87851306109863;225.0;95.62643469856229;165.0;81.17647058823529;34.0;157.77777777777777;56.0;22.0;86.0;50.0;16.0;13.0;26.0;43.0;218.0;187.87851306109863;251.0;207.0;213.0;
90.44795783926219;162.0;64.1025641025641;39.0;159.02777777777777;50.0;18.0;83.0;37.0;14.0;8.0;33.0;45.0;197.0;190.02977976190476;216.0;93.42757037574;166.0;61.684782608695656;42.0;153.26086956521738;52.0;24.0;87.0;42.0;17.0;9.0;31.0;43.0;204.0;190.02977976190476;226.0;208.5;221.0;
89.94953742640875;168.0;73.33333333333333;32.0;157.29166666666666;47.0;23.0;87.0;42.0;15.0;10.0;27.0;40.0;189.0;189.19488598878445;217.0;89.9326805385557;168.0;63.39712918660287;37.0;152.4064171122995;48.0;26.0;90.0;45.0;14.0;10.0;28.0;39.0;199.0;189.19488598878445;222.0;201.5;227.0;
86.0576923076923;152.0;63.94927536231884;36.0;150.0;47.0;21.0;76.0;39.0;12.0;7.0;30.0;40.0;181.0;177.69063149992098;193.0;97.46963562753037;155.0;78.46153846153847;35.0;153.0214424951267;42.0;18.0;81.0;47.0;15.0;13.0;27.0;42.0;199.0;177.69063149992098;233.0;185.5;179.0;
91.7817014446228;156.0;68.1159420289855;34.0;164.58333333333334;47.0;20.0;80.0;41.0;14.0;10.0;29.0;45.0;190.0;179.31502007442225;209.0;86.29130966952263;157.0;67.61133603238866;33.0;143.44729344729342;51.0;24.0;82.0;42.0;15.0;10.0;27.0;42.0;183.0;179.31502007442225;201.0;189.0;200.0;
86.84710351377018;163.0;58.33333333333333;34.0;153.92857142857144;47.0;22.0;82.0;40.0;16.0;11.0;26.0;44.0;188.0;186.9282950680272;202.0;89.31623931623932;159.0;66.91176470588235;28.0;149.31773879142298;49.0;25.0;90.0;42.0;13.0;13.0;32.0;40.0;191.0;186.9282950680272;215.0;192.0;183.0;
96.08585858585859;160.0;65.47619047619048;37.0;156.8181818181818;45.0;21.0;82.0;38.0;13.0;11.0;26.0;41.0;198.0;182.52823988318733;224.0;90.92442645074225;166.0;61.9047619047619;32.0;150.997150997151;43.0;21.0;87.0;37.0;12.0;10.0;27.0;40.0;191.0;182.52823988318733;208.0;194.5;167.0;
90.75851393188856;162.0;75.96153846153847;41.0;153.52941176470588;50.0;20.0;76.0;41.0;15.0;6.0;26.0;45.0;195.0;185.7940876906318;197.0;102.94286534596613;160.0;73.33333333333333;29.0;151.0;47.0;20.0;82.0;55.0;13.0;8.0;27.0;41.0;208.0;185.7940876906318;246.0;196.5;178.0;
92.90123456790124;166.0;68.1159420289855;36.0;157.5187969924812;52.0;17.0;78.0;42.0;16.0;11.0;31.0;49.0;209.0;197.30757037861952;217.0;97.58580190525905;169.0;69.71153846153847;35.0;158.125;62.0;25.0;88.0;47.0;17.0;12.0;30.0;44.0;226.0;197.30757037861952;263.0;223.5;245.0;
87.51051303616484;167.0;65.33333333333333;38.0;155.86206896551724;46.0;26.0;83.0;41.0;16.0;8.0;30.0;42.0;194.0;188.98527210884353;205.0;93.14179796107507;167.0;69.50998185117967;35.0;161.8181818181818;48.0;24.0;83.0;45.0;15.0;13.0;28.0;41.0;207.0;188.98527210884353;242.0;201.0;167.0;
88.47826086956522;160.0;69.33333333333333;47.0;144.28312159709617;57.0;20.0;85.0;37.0;15.0;11.0;28.0;42.0;202.0;186.18310818111428;217.0;88.31168831168831;169.0;67.61133603238866;35.0;150.0;43.0;22.0;89.0;39.0;14.0;11.0;27.0;44.0;196.0;186.18310818111428;219.0;209.0;187.0;
93.80616174582798;159.0;66.66666666666666;24.0;148.27586206896552;51.0;23.0;78.0;38.0;13.0;8.0;26.0;43.0;198.0;177.29209090909092;210.0;97.14285714285714;162.0;80.0;34.0;150.60728744939271;46.0;22.0;78.0;48.0;13.0;10.0;24.0;42.0;206.0;177.29209090909092;242.0;199.0;214.0;
91.57952669235003;169.0;75.0;41.0;157.34355044699873;52.0;22.0;81.0;41.0;14.0;10.0;29.0;42.0;203.0;190.88683994999786;220.0;93.01994301994301;170.0;74.82517482517483;38.0;151.0;55.0;26.0;88.0;45.0;14.0;9.0;29.0;44.0;214.0;190.88683994999786;242.0;226.0;222.0;
90.7321594068582;159.0;61.9607843137255;29.0;148.4848484848485;51.0;23.0;77.0;34.0;13.0;9.0;24.0;47.0;191.0;180.04559523809522;199.0;96.05263157894737;154.0;80.95238095238093;38.0;149.87468671679198;54.0;22.0;82.0;48.0;13.0;12.0;27.0;42.0;206.0;180.04559523809522;237.0;188.0;204.0;
92.8743961352657;168.0;73.33333333333333;38.0;150.82236842105263;46.0;17.0;80.0;42.0;17.0;11.0;30.0;45.0;202.0;194.02962642040382;217.0;93.64038023831839;164.0;61.9047619047619;29.0;149.53560371517028;55.0;26.0;89.0;42.0;16.0;9.0;33.0;40.0;209.0;194.02962642040382;234.0;223.0;208.0;
86.16118769883352;170.0;70.46153846153847;41.0;158.57142857142856;46.0;24.0;82.0;38.0;15.0;7.0;27.0;43.0;203.0;188.57883925615275;208.0;97.54649163931865;164.0;82.19696969696969;39.0;155.0;50.0;22.0;82.0;46.0;14.0;11.0;29.0;42.0;216.0;188.57883925615275;253.0;216.0;228.0;
95.0;161.0;72.79411764705883;27.0;145.94320486815417;60.0;23.0;81.0;39.0;16.0;7.0;29.0;43.0;204.0;185.3612577962578;222.0;100.70422535211267;161.0;73.33333333333333;29.0;151.0;49.0;20.0;76.0;54.0;17.0;11.0;26.0;44.0;214.0;185.3612577962578;257.0;203.0;211.0;
85.8974358974359;162.0;65.55183946488295;35.0;156.62020905923345;48.0;22.0;83.0;39.0;12.0;9.0;28.0;43.0;185.0;184.45128909229595;204.0;91.07002360346183;160.0;73.88888888888889;39.0;150.60728744939271;54.0;21.0;88.0;46.0;13.0;13.0;24.0;42.0;204.0;184.45128909229595;235.0;196.0;219.0;
91.1344537815126;164.0;75.13227513227514;39.0;153.57142857142856;43.0;19.0;78.0;39.0;16.0;7.0;26.0;43.0;197.0;181.38915617985094;204.0;99.61267605633802;161.0;78.46153846153847;34.0;157.6086956521739;49.0;24.0;85.0;46.0;13.0;8.0;30.0;37.0;206.0;181.38915617985094;241.0;193.0;189.0;
92.01299580343849;165.0;73.48484848484848;37.0;154.12293853073464;49.0;18.0;76.0;37.0;14.0;7.0;25.0;46.0;202.0;186.06798525736178;203.0;97.10186513629841;160.0;67.70833333333333;49.0;151.59420289855072;53.0;21.0;85.0;44.0;11.0;10.0;27.0;43.0;220.0;186.06798525736178;259.0;205.0;211.0;
90.71969696969697;154.0;60.41666666666667;33.0;151.42857142857144;49.0;19.0;78.0;37.0;13.0;7.0;32.0;40.0;188.0;180.9004739747403;205.0;91.22426868905742;157.0;68.89632107023412;42.0;154.44444444444446;44.0;20.0;77.0;43.0;15.0;9.0;26.0;42.0;192.0;180.9004739747403;215.0;199.0;190.0;
89.13043478260869;166.0;72.35872235872236;42.0;150.50505050505052;48.0;19.0;84.0;42.0;15.0;9.0;32.0;46.0;199.0;188.61919372294372;216.0;93.618209747242;169.0;61.9047619047619;28.0;147.47054747054747;54.0;24.0;92.0;41.0;18.0;9.0;31.0;43.0;201.0;188.61919372294372;222.0;212.0;225.0;
91.86477307811052;154.0;65.12820512820514;35.0;147.0175438596491;46.0;19.0;80.0;43.0;15.0;10.0;28.0;45.0;197.0;184.52390998707176;222.0;93.05555555555556;167.0;58.18181818181819;35.0;143.44729344729342;53.0;24.0;79.0;43.0;17.0;10.0;27.0;42.0;199.0;184.52390998707176;224.0;195.0;178.0;
93.77289377289377;159.0;76.44927536231884;35.0;154.16666666666666;54.0;20.0;84.0;44.0;15.0;11.0;29.0;47.0;205.0;188.5651488095238;228.0;92.75905118601747;164.0;67.03296703296704;35.0;154.07407407407408;58.0;18.0;81.0;46.0;15.0;10.0;26.0;45.0;205.0;188.5651488095238;221.0;202.5;196.0;
